fold_id,model_type,train_rows,valid_rows,train_dates,valid_dates,prediction_std,nonzero_coef_count,coef_l1_norm,intercept,selected_alpha
166,random_forest,59806,497,120,1,0.0024309220967774245,,,,
167,random_forest,59803,500,120,1,0.003504275229192499,,,,
168,random_forest,59804,498,120,1,0.0026862554341703163,,,,
169,random_forest,59803,499,120,1,0.0029761308735624823,,,,
170,random_forest,59803,499,120,1,0.005891069232420121,,,,
171,random_forest,59804,499,120,1,0.0032101580667781324,,,,
172,random_forest,59803,500,120,1,0.0034607765216745426,,,,
173,random_forest,59804,498,120,1,0.003653940371730615,,,,
174,random_forest,59802,500,120,1,0.00290949138422525,,,,
175,random_forest,59802,499,120,1,0.0028491404080353815,,,,
176,random_forest,59804,498,120,1,0.0035810900200547195,,,,
177,random_forest,59803,499,120,1,0.0018809940915569506,,,,
178,random_forest,59803,500,120,1,0.00251100480775838,,,,
179,random_forest,59805,498,120,1,0.006216310075259316,,,,
180,random_forest,59804,499,120,1,0.004313240402125243,,,,
181,random_forest,59803,495,120,1,0.0045891699894537435,,,,
182,random_forest,59799,498,120,1,0.0068820848224031336,,,,
183,random_forest,59797,497,120,1,0.00334969258360033,,,,
184,random_forest,59797,499,120,1,0.003954554114230146,,,,
185,random_forest,59797,498,120,1,0.003040265831051034,,,,
186,random_forest,59795,498,120,1,0.003061541625845427,,,,
187,random_forest,59794,497,120,1,0.003675994556819027,,,,
188,random_forest,59793,498,120,1,0.006273964073422052,,,,
189,random_forest,59795,499,120,1,0.00720793554691172,,,,
190,random_forest,59795,499,120,1,0.007224310809406086,,,,
191,random_forest,59795,497,120,1,0.005718402648708654,,,,
192,random_forest,59795,497,120,1,0.0048707406617747835,,,,
193,random_forest,59795,497,120,1,0.007388890991764795,,,,
194,random_forest,59795,497,120,1,0.014636744185532282,,,,
195,random_forest,59793,496,120,1,0.007017474135913322,,,,
196,random_forest,59790,498,120,1,0.00592862609375707,,,,
197,random_forest,59793,497,120,1,0.003791045587183458,,,,
198,random_forest,59792,498,120,1,0.005692693418140122,,,,
199,random_forest,59793,497,120,1,0.003925522812929132,,,,
200,random_forest,59790,500,120,1,0.0021614924671945063,,,,
201,random_forest,59793,496,120,1,0.0031534695514963134,,,,
202,random_forest,59789,498,120,1,0.003589258007229923,,,,
203,random_forest,59788,500,120,1,0.004906817811213733,,,,
204,random_forest,59793,499,120,1,0.0045990230533751965,,,,
205,random_forest,59794,497,120,1,0.0032988518203461463,,,,
206,random_forest,59793,499,120,1,0.003571363344599186,,,,
