date,rf,mkt_rf,smb,hml,umd,rmw,cma
2011-02-28,0.0001,0.038380633444673344,0.0165,0.0118,0.018799999999999997,-0.0183,0.0084
2011-03-31,0.0001,0.014908358313228915,0.0256,-0.0184,0.0345,0.0173,-0.0007000000000000001
2011-04-29,0.0,0.029072895582329315,-0.0053,-0.024399999999999998,0.0005,0.011200000000000002,-0.0086
2011-05-31,0.0,-0.005477847815999999,-0.0072,-0.018500000000000003,-0.006,0.0192,-0.0143
2011-06-30,0.0,-0.018550090543259557,0.0006,-0.002,0.0182,0.0227,-0.014199999999999999
2011-07-29,0.0,-0.033705581162324645,-0.0111,-0.0091,0.002,0.0268,-0.0173
2011-08-31,0.0001,-0.06546888376753507,-0.030899999999999997,-0.024300000000000002,-0.0027,0.0341,-0.0026
2011-09-30,0.0,-0.08434560843373495,-0.0349,-0.015300000000000001,-0.024,0.0199,0.0015
2011-10-31,0.0,0.12580662525050101,0.0325,0.0006,-0.013999999999999999,-0.0225,-0.0073
2011-11-30,0.0,-0.0013364999999999976,-0.003,-0.0052,0.0388,0.0194,0.0144
2011-12-30,0.0,-0.0017916807228915666,-0.0029,0.0154,0.0183,0.0106,0.024700000000000003
2012-01-31,0.0,0.0571114248496994,0.0202,-0.009300000000000001,-0.0801,-0.0206,-0.0148
2012-02-29,0.0,0.038595556,-0.0167,0.0042,-0.0026,-0.0036,-0.0008
2012-03-30,0.0,0.0228115,-0.0048,0.011899999999999999,0.0131,-0.0060999999999999995,0.006999999999999999
2012-04-30,0.0,-0.005864212851405621,-0.005,-0.0077,0.037200000000000004,0.013000000000000001,0.0066
2012-05-31,0.0001,-0.06806362977867203,-0.0008,-0.0095,0.0644,0.0203,0.0236
2012-06-29,0.0,0.029672235999999998,0.0089,0.0055000000000000005,-0.011000000000000001,-0.0106,0.0045000000000000005
2012-07-31,0.0,0.001546579476861168,-0.0281,-0.0006,0.03,0.0104,0.0001
2012-08-31,0.0001,0.03163526706827309,0.0044,0.0123,-0.0235,-0.015,-0.0086
2012-09-28,0.0001,0.023107890002304,0.005699999999999999,0.016200000000000003,-0.0113,-0.013000000000000001,0.015600000000000001
2012-10-31,0.0001,-0.005836625754527164,-0.0083,0.0352,0.0005,-0.013999999999999999,0.0252
2012-11-30,0.0001,0.01293572,0.004,-0.0086,0.0053,0.0038,0.008100000000000001
2012-12-31,0.0001,0.018194261044176707,0.0192,0.0348,-0.029300000000000003,-0.0172,0.008
2013-01-31,0.0,0.06856356713426853,0.0042,0.0101,-0.0182,-0.020099999999999996,0.0152
2013-02-28,0.0,0.014711567154839993,-0.0025,0.0021,0.0123,-0.0059,0.0060999999999999995
2013-03-28,0.0,0.044451685370741484,0.0088,-0.0022,0.0192,0.0027,0.0141
2013-04-30,0.0,0.013405854000000004,-0.022400000000000003,0.0044,0.0022,0.0039000000000000003,0.0043
2013-05-31,0.0,0.026065736947791164,0.0204,0.026699999999999998,-0.020099999999999996,-0.02,-0.0095
2013-06-28,0.0,-0.014087847389558235,0.0154,-0.0005,0.0043,-0.0028000000000000004,-0.0006
2013-07-31,0.0,0.06166729659318637,0.0175,0.0058,0.0174,-0.013500000000000002,0.005699999999999999
2013-08-30,0.0,-0.02476656,-0.0003,-0.0273,0.0004,0.0070999999999999995,-0.0217
2013-09-30,0.0,0.04325677872606024,0.0265,-0.0118,0.0302,-0.0054,-0.0132
2013-10-31,0.0,0.03678898189134809,-0.015,0.012199999999999999,0.0002,0.0275,0.0089
2013-11-29,0.0,0.025285846,0.0144,0.0019,0.0039000000000000003,0.0026,0.0006
2013-12-31,0.0,0.02900969879518072,-0.0044,0.0,0.0002,-0.0058,0.0008
2014-01-31,0.0,-0.027766701402805613,0.006,-0.0199,0.0161,-0.0391,-0.0154
2014-02-28,0.0,0.05333721643286573,0.0013,-0.0034999999999999996,0.0213,-0.0025,-0.0054
2014-03-31,0.0,0.003916230460921844,-0.0113,0.049,-0.0327,0.0202,0.0192
2014-04-30,0.0,-0.0018392125345620001,-0.0407,0.012199999999999999,-0.0382,0.034,0.009300000000000001
2014-05-30,0.0,0.021597142570281128,-0.018600000000000002,-0.001,0.0089,-0.0009,-0.0096
2014-06-30,0.0,0.030616446369263996,0.030600000000000002,-0.0070999999999999995,0.006500000000000001,-0.0183,-0.0191
2014-07-31,0.0,-0.02580719238476954,-0.042,-0.0008,-0.0017000000000000001,0.009300000000000001,0.0051
2014-08-29,0.0,0.04495634538152611,0.0029,-0.005699999999999999,0.0083,-0.0064,-0.0069
2014-09-30,0.0,-0.0250014248496994,-0.0366,-0.0147,0.006,0.012,-0.0059
2014-10-31,0.0,0.028659816067579995,0.0366,-0.0163,-0.0021,-0.0039000000000000003,0.0021
2014-11-28,0.0,0.026607399598393578,-0.023,-0.0313,0.0069,0.015700000000000002,0.0014000000000000002
2014-12-31,0.0,0.005163260521042083,0.028300000000000002,0.0212,0.0103,-0.0121,0.009000000000000001
2015-01-30,0.0,-0.0246835856979697,-0.009300000000000001,-0.0345,0.0374,0.0158,-0.016399999999999998
2015-02-27,0.0,0.06166491365461847,0.0036,-0.0179,-0.031,-0.011000000000000001,-0.0175
2015-03-31,0.0,-0.006310259294366196,0.0308,-0.0038,0.027000000000000003,0.0007000000000000001,-0.0062
2015-04-30,0.0,0.0009132364729458879,-0.0301,0.018000000000000002,-0.0727,0.0005,-0.0062
2015-05-29,0.0,0.014349168674698787,0.008199999999999999,-0.0111,0.056799999999999996,-0.0176,-0.0083
2015-06-30,0.0,-0.015930034136546187,0.028999999999999998,-0.008199999999999999,0.0301,0.0034999999999999996,-0.0154
2015-07-31,0.0,0.01052862575452716,-0.0458,-0.0416,0.09970000000000001,0.0031,-0.024399999999999998
2015-08-31,0.0,-0.05455708634538152,0.0029,0.0275,-0.0216,0.0066,0.0129
2015-09-30,0.0,-0.03311727655310621,-0.027999999999999997,0.0055000000000000005,0.0524,0.018000000000000002,-0.0059
2015-10-30,0.0,0.06931034851406613,-0.0206,-0.004699999999999999,-0.0319,0.0095,0.0060999999999999995
2015-11-30,0.0,0.006467967806841046,0.033,-0.0043,0.0229,-0.0265,-0.0106
2015-12-31,0.0001,-0.02662718309859155,-0.029500000000000002,-0.025699999999999997,0.0334,0.0034000000000000002,0.0012
2016-01-29,0.0001,-0.06269195686369416,-0.0344,0.0208,0.016,0.0278,0.0305
2016-02-29,0.0002,0.012891410462776661,0.0087,-0.0060999999999999995,-0.0435,0.0331,0.0194
2016-03-31,0.0002,0.07408088709677418,0.01,0.012199999999999999,-0.0504,0.0068000000000000005,0.0001
2016-04-29,0.0001,0.01370466064257028,0.0123,0.0322,-0.059800000000000006,-0.0285,0.0177
2016-05-31,0.0001,0.01714967474177465,-0.0062,-0.016200000000000003,0.0147,-0.011000000000000001,-0.0254
2016-06-30,0.0002,-0.0007386980859759039,0.0042,-0.0149,0.042,0.014499999999999999,0.019
2016-07-29,0.0002,0.038377959758551315,0.024700000000000003,-0.0124,-0.0331,0.0131,-0.0116
2016-08-31,0.0002,0.004324566000000002,0.0166,0.0317,-0.0341,-0.018500000000000003,-0.0036
2016-09-30,0.0002,0.00025886491935483947,0.0181,-0.011899999999999999,0.0026,-0.0218,0.0003
2016-10-31,0.0002,-0.0211164578313253,-0.04019999999999999,0.041100000000000005,0.0051,0.009899999999999999,0.0025
2016-11-30,0.0001,0.06306003,0.0696,0.08289999999999999,-0.04769999999999999,-0.0024,0.0371
2016-12-30,0.0003,0.010205607214428853,0.0044,0.0347,-0.0027,0.0124,-0.0032
2017-01-31,0.0004,0.02306128370221328,-0.0144,-0.0276,-0.009300000000000001,-0.0051,-0.0106
2017-02-28,0.0004,0.034968222444889785,-0.023,-0.015,-0.0151,0.0045000000000000005,-0.018000000000000002
2017-03-31,0.0003,-0.0005457550200803226,0.0075,-0.0333,-0.0097,0.0063,-0.0095
2017-04-28,0.0005,0.008419426853707418,0.0040999999999999995,-0.020499999999999997,0.0048,0.0179,-0.016
2017-05-31,0.0006,0.009476223456395998,-0.029900000000000003,-0.0382,0.015,0.009899999999999999,-0.0166
2017-06-30,0.0006,0.011109104417670684,0.0252,0.015,-0.001,-0.0226,0.0004
2017-07-31,0.0007000000000000001,0.014480034136546187,-0.016399999999999998,-0.0023,0.0163,-0.0075,-0.0015
2017-08-31,0.0009,-0.006129397920777553,-0.0183,-0.0213,0.0331,0.002,-0.023799999999999998
2017-09-29,0.0009,0.02995472379032258,0.047599999999999996,0.0315,-0.013500000000000002,-0.0154,0.0163
2017-10-31,0.0009,0.01884205230016,-0.0191,0.0013,0.0421,0.0092,-0.031400000000000004
2017-11-30,0.0008,0.03997697194388777,-0.0038,-0.0009,-0.009399999999999999,0.0319,-0.001
2017-12-29,0.0009,0.010943647294589178,-0.0105,0.0005,-0.0155,0.0073,0.0179
2018-01-31,0.0011,0.046947338000000005,-0.0321,-0.0132,0.0408,-0.0075,-0.0105
2018-02-28,0.0011,-0.0407028256513026,0.0034000000000000002,-0.011000000000000001,0.0368,0.0053,-0.0236
2018-03-29,0.0012,-0.00934651,0.0361,-0.0021,-0.012,-0.0040999999999999995,0.0008
2018-04-30,0.0014000000000000002,1.715600000000016e-05,0.0089,0.0053,0.0045000000000000005,-0.0242,0.0124
2018-05-31,0.0014000000000000002,0.0166742745490982,0.0471,-0.031400000000000004,0.0391,-0.019799999999999998,-0.0149
2018-06-29,0.0014000000000000002,0.004564637096774192,0.0077,-0.0233,-0.0226,0.0083,0.002
2018-07-31,0.0016,0.032362630522088355,-0.019299999999999998,0.0049,-0.0143,0.015300000000000001,0.0031
2018-08-31,0.0016,0.023756310000000003,0.006500000000000001,-0.0391,0.053,-0.0029,-0.025699999999999997
2018-09-28,0.0015,0.0009794289976240026,-0.024900000000000002,-0.016200000000000003,-0.0008,0.006500000000000001,0.013600000000000001
2018-10-31,0.0019,-0.08114193775100402,-0.0438,0.0338,-0.0206,0.0103,0.036000000000000004
2018-11-30,0.0018,0.02649022983870968,-0.008100000000000001,0.0036,-0.013999999999999999,-0.0060999999999999995,0.004
2018-12-31,0.0019,-0.1005214701084048,-0.0281,-0.0192,0.0176,-0.0003,0.0024
2019-01-31,0.0021,0.09386851067284568,0.0291,-0.0039000000000000003,-0.0862,-0.0073,-0.0165
2019-02-28,0.0018,0.039740503006012014,0.0172,-0.026600000000000002,0.005,0.0016,-0.0154
2019-03-29,0.0019,0.0049368429434216874,-0.0352,-0.0414,0.022400000000000003,0.0088,-0.009000000000000001
2019-04-30,0.0021,0.03738832128514057,-0.0115,0.0213,-0.0291,0.0161,-0.0218
2019-05-31,0.0021,-0.07033200601202405,-0.015600000000000001,-0.0245,0.0755,-0.0048,0.0176
2019-06-28,0.0018,0.07926892921248001,0.0037,-0.0064,-0.022400000000000003,0.0089,-0.0042
2019-07-31,0.0019,0.009568899396378273,-0.0182,0.005,0.0292,-0.0013,0.0037
2019-08-30,0.0016,-0.031364561122244485,-0.0325,-0.04769999999999999,0.0751,0.0053,-0.0062
2019-09-30,0.0018,0.022840140280561114,0.0029,0.0676,-0.0674,0.0182,0.0338
2019-10-31,0.0015,0.011422394789579156,0.0025,-0.0192,0.0013,0.0043,-0.0103
2019-11-29,0.0012,0.04122090380761523,0.0039000000000000003,-0.02,-0.0263,-0.016399999999999998,-0.011399999999999999
2019-12-31,0.0014000000000000002,0.024215696177062374,0.009899999999999999,0.0173,-0.0222,0.0005,0.011899999999999999
2020-01-31,0.0013,-0.016770024096385547,-0.0437,-0.0622,0.0602,-0.011899999999999999,-0.0219
2020-02-28,0.0012,-0.08865364600000002,0.0008,-0.0382,-0.0028000000000000004,-0.0143,-0.0253
2020-03-31,0.0012,-0.16799437,-0.0818,-0.1383,0.0821,-0.0161,0.011899999999999999
2020-04-30,0.0,0.13001256024096386,0.025699999999999997,-0.0134,-0.0548,0.0276,-0.0102
2020-05-29,0.0001,0.06156362124248497,0.0192,-0.05,0.0016,0.0096,-0.0316
2020-06-30,0.0001,0.009199741999999999,0.0195,-0.0217,-0.0083,0.0014000000000000002,0.0055000000000000005
2020-07-31,0.0001,0.053964258,-0.0319,-0.0144,0.0771,0.0038,0.0097
2020-08-31,0.0001,0.040611381999999994,-0.0089,-0.0302,0.0046,0.042699999999999995,-0.0151
2020-09-30,0.0001,-0.020700341472195998,-0.0001,-0.027200000000000002,0.0319,-0.0138,-0.019299999999999998
2020-10-30,0.0001,-0.00246555040322581,0.0467,0.0425,-0.031400000000000004,-0.0077,-0.005699999999999999
2020-11-30,0.0001,0.13063358,0.0712,0.0209,-0.1255,-0.0225,0.0128
2020-12-31,0.0001,0.04391487799999999,0.0493,-0.0168,-0.023700000000000002,-0.0197,-0.0006
2021-01-29,0.0,-0.003547771084337352,0.0681,0.0322,0.0431,-0.0365,0.049699999999999994
2021-02-26,0.0,0.04779059728153,0.045,0.07200000000000001,-0.079,0.0033,-0.0199
2021-03-31,0.0,0.052679362725450894,-0.0084,0.0735,-0.061200000000000004,0.0635,0.0352
2021-04-30,0.0,0.044919943661971835,-0.0316,-0.0102,0.0123,0.024300000000000002,-0.027200000000000002
2021-05-28,0.0,0.014017808,0.0127,0.0704,0.005600000000000001,0.023399999999999997,0.0301
2021-06-30,0.0,0.001134970000000002,-0.003,-0.0786,0.0207,-0.021400000000000002,-0.009300000000000001
2021-07-30,0.0,0.009475026052104204,-0.0455,-0.0179,-0.0218,0.055,-0.0059
2021-08-31,0.0,0.02161769138276553,-0.0066,-0.0023,0.0263,-0.0026,-0.0172
2021-09-30,0.0,-0.038874307999999996,0.011200000000000002,0.0512,0.0139,-0.0192,0.02
2021-10-29,0.0,0.058048188376753504,-0.027000000000000003,-0.0053,0.0332,0.0171,-0.0154
2021-11-30,0.0,-0.022129543999999994,-0.017,-0.0037,0.0096,0.0719,0.017
2021-12-31,0.0001,0.057324263052208835,-0.0078000000000000005,0.0325,-0.0239,0.048799999999999996,0.0429
2022-01-31,0.0,-0.048662836,-0.0401,0.1286,-0.0242,0.0077,0.07730000000000001
2022-02-28,0.0,-0.004140410821643286,0.0286,0.030600000000000002,0.0166,-0.0203,0.030299999999999997
2022-03-31,0.0,0.02679789579158317,-0.021099999999999997,-0.019,0.0294,-0.015,0.0321
2022-04-29,0.0,-0.06664664457831325,-0.0034999999999999996,0.061799999999999994,0.05,0.0341,0.0592
2022-05-31,0.0003,0.014964797188755022,-0.0003,0.08439999999999999,0.0254,0.0155,0.0395
2022-06-30,0.0006,-0.09082998797595192,0.013300000000000001,-0.06,0.0109,0.0176,-0.0458
2022-07-29,0.0008,0.09166878199999999,0.0178,-0.0415,-0.0436,0.0077,-0.06849999999999999
2022-08-31,0.0019,-0.027839109999999997,0.0149,0.0018,0.018500000000000003,-0.0478,0.0132
2022-09-30,0.0019,-0.08995708416833667,-0.0097,0.0003,0.036699999999999997,-0.0137,-0.0077
2022-10-31,0.0023,0.09260832865731464,0.0181,0.0797,0.039,0.0327,0.0643
2022-11-30,0.0029,0.06201347294589178,-0.0275,0.0148,-0.017,0.063,0.0315
2022-12-30,0.0033,-0.051618711422845694,-0.0019,0.0134,0.049100000000000005,0.0032,0.042800000000000005
2023-01-31,0.0034999999999999996,0.067050874,0.043899999999999995,-0.0394,-0.1617,-0.0242,-0.0443
2023-02-28,0.0034000000000000002,-0.032016794,0.0058,-0.008,0.0055000000000000005,0.0097,-0.0151
2023-03-31,0.0036,-0.00467565731462926,-0.0689,-0.09050000000000001,-0.0235,0.0227,-0.021
2023-04-28,0.0034999999999999996,-0.0008915780000000027,-0.025699999999999997,-0.0012,0.0176,0.0242,0.0285
2023-05-31,0.0036,-0.038761486000000005,-0.0043,-0.0779,-0.0088,-0.0178,-0.0708
2023-06-30,0.004,0.07237968,0.0128,-0.0013,-0.0269,0.0232,-0.0154
2023-07-31,0.0045000000000000005,0.028267450000000003,0.0286,0.0406,-0.0406,-0.0059,0.0066
2023-08-31,0.0045000000000000005,-0.030418287999999998,-0.0365,-0.0115,0.0378,0.0335,-0.0241
2023-09-29,0.0043,-0.051455822,-0.0178,0.0149,0.0033,0.0187,-0.0077
2023-10-31,0.004699999999999999,-0.04286644377510039,-0.0403,0.002,0.0167,0.0241,-0.0069
2023-11-30,0.0044,0.08268567134268535,-0.002,0.0167,0.0256,-0.0373,-0.0108
2023-12-29,0.0043,0.06100383567134268,0.0727,0.0489,-0.0553,-0.0297,0.0129
2024-01-31,0.004699999999999999,-0.008677454000000001,-0.0572,-0.023799999999999998,0.0542,0.0067,-0.0097
2024-02-29,0.0042,0.04162639679358717,-0.008199999999999999,-0.034300000000000004,0.049,-0.0206,-0.0217
2024-03-28,0.0043,0.04088601002004008,-0.0121,0.0416,-0.0032,0.013300000000000001,0.011399999999999999
2024-04-30,0.004699999999999999,-0.055784745999999996,-0.0259,-0.0045000000000000005,-0.0043,0.011399999999999999,-0.0031
2024-05-31,0.0044,0.021981036072144296,0.0059,-0.0131,-0.0016,0.0317,-0.0285
2024-06-28,0.0040999999999999995,-0.008447016,-0.0432,-0.0336,0.0085,0.005600000000000001,-0.018000000000000002
2024-07-31,0.0045000000000000005,0.04008434268537074,0.0834,0.0562,-0.0235,0.0026,0.0028000000000000004
2024-08-30,0.0048,0.015911753999999997,-0.0355,-0.011000000000000001,0.0481,0.0076,0.008199999999999999
2024-09-30,0.004,0.013493459999999999,-0.0092,-0.0277,-0.0062,0.002,-0.0029
2024-10-31,0.0039000000000000003,-0.015633058,-0.0089,0.0086,0.03,-0.0148,0.0098
2024-11-29,0.004,0.0659081883767535,0.045899999999999996,0.0015,0.01,-0.0231,-0.020499999999999997
