date,strategy,return_for_plot,wealth,cumulative_return
2002-07-31,Random Forest,-0.06342398709698398,0.6167582168601643,-0.3832417831398357
2002-08-30,Random Forest,0.00575102993303057,0.6203052118267697,-0.3796947881732303
2002-09-30,Random Forest,-0.1708023878802343,0.5143556004322029,-0.48564439956779715
2002-10-31,Random Forest,0.12820409011876366,0.5802980921831038,-0.4197019078168962
2002-11-29,Random Forest,0.10310998516939393,0.6401326198619313,-0.35986738013806874
2002-12-31,Random Forest,-0.11354075079954663,0.5674514815915268,-0.4325485184084732
2003-01-31,Random Forest,-0.032762766455498166,0.5488602012253172,-0.4511397987746828
2003-02-28,Random Forest,-0.04180083556323464,0.5259173862066938,-0.4740826137933062
2003-03-31,Random Forest,0.025292242995219563,0.5392190165340442,-0.46078098346595575
2003-04-30,Random Forest,0.0800256092837856,0.5823703468695849,-0.4176296531304151
2003-05-30,Random Forest,0.07441934364927014,0.6257099658444172,-0.3742900341555828
2003-06-30,Random Forest,0.01368607511101121,0.6342734794346722,-0.36572652056532784
2003-07-31,Random Forest,0.06273777233585638,0.6740663845861161,-0.3259336154138839
2003-08-29,Random Forest,0.04223818255470232,0.7025377235922526,-0.29746227640774736
2003-09-30,Random Forest,-0.014506139267468753,0.692346613533173,-0.30765338646682705
2003-10-31,Random Forest,0.05198504611358357,0.7283382841642784,-0.27166171583572163
2003-11-28,Random Forest,0.04685691210575432,0.7624659671286198,-0.2375340328713802
2003-12-31,Random Forest,0.0253686208548434,0.7818086771634273,-0.21819132283657272
2004-01-30,Random Forest,0.0018850564396561812,0.7832824306448933,-0.21671756935510667
2004-02-27,Random Forest,0.022360303004949924,0.8007968631325668,-0.19920313686743318
2004-03-31,Random Forest,-0.02063386419179483,0.7842733294134742,-0.21572667058652584
2004-04-30,Random Forest,-0.032380740230665866,0.758877978463897,-0.24112202153610296
2004-05-28,Random Forest,0.02980426622395739,0.7814957797655337,-0.21850422023446625
2004-06-30,Random Forest,0.029829552919497283,0.8048074494844134,-0.1951925505155866
2004-07-30,Random Forest,-0.09290460668266619,0.7300371299347842,-0.2699628700652158
2004-08-31,Random Forest,0.022536708328589557,0.7464897638011649,-0.25351023619883506
2004-09-30,Random Forest,0.024772017983281613,0.764981821654383,-0.235018178345617
2004-10-29,Random Forest,0.03835459944550987,0.7943223930070333,-0.20567760699296667
2004-11-30,Random Forest,0.039658642739890296,0.8258241410115941,-0.17417585898840593
2004-12-31,Random Forest,0.058423639029896376,0.8740717925282298,-0.12592820747177025
2005-01-31,Random Forest,-0.10868703457405732,0.7790715213935058,-0.22092847860649423
2005-02-28,Random Forest,0.007191644972229421,0.7846743271833424,-0.2153256728166576
2005-03-31,Random Forest,-0.0251876347994687,0.7649102367937295,-0.2350897632062705
2005-04-29,Random Forest,-0.0310203896696597,0.7411824231860763,-0.2588175768139237
2005-05-31,Random Forest,0.046404115694158296,0.7755763381020796,-0.2244236618979204
2005-06-30,Random Forest,0.018926536675828966,0.7902553121100737,-0.20974468788992628
2005-07-29,Random Forest,0.03942968920580471,0.8214148334598101,-0.17858516654018985
2005-08-31,Random Forest,-0.030508570276559583,0.796354641286993,-0.20364535871300704
2005-09-30,Random Forest,0.004748238816402559,0.8001359233063743,-0.19986407669362571
2005-10-31,Random Forest,-0.03155688727263248,0.7748861241718114,-0.22511387582818865
2005-11-30,Random Forest,0.048081518410502046,0.812143825617221,-0.18785617438277902
2005-12-30,Random Forest,0.02850697164721565,0.8352955866275524,-0.16470441337244757
2006-01-31,Random Forest,0.04315366457553318,0.8713416521943012,-0.12865834780569885
2006-02-28,Random Forest,-0.01410078205338685,0.8590550534626713,-0.1409449465373287
2006-03-31,Random Forest,0.035365251827256125,0.8894357517618555,-0.11056424823814448
2006-04-28,Random Forest,0.0306630288307083,0.9167085458611921,-0.0832914541388079
2006-05-31,Random Forest,-0.03175832092635014,0.8875954216658046,-0.11240457833419537
2006-06-30,Random Forest,-0.0012416712027205645,0.8864933199910556,-0.11350668000894437
2006-07-31,Random Forest,-0.016662292331407334,0.8717223091435248,-0.12827769085647522
2006-08-31,Random Forest,0.03567775157824043,0.9028234011343577,-0.09717659886564234
2006-09-29,Random Forest,-0.0074754493284301705,0.8960743905466568,-0.10392560945334317
2006-10-31,Random Forest,0.03125475687417451,0.9240809777643667,-0.0759190222356333
2006-11-30,Random Forest,0.022435091702592492,0.9448128192411315,-0.055187180758868526
2006-12-29,Random Forest,-0.0022859207966871103,0.9426530519686516,-0.05734694803134843
2007-01-31,Random Forest,0.03901288319007808,0.9794286653738751,-0.020571334626124926
2007-02-28,Random Forest,-0.002495670092969299,0.9769843345455047,-0.023015665454495293
2007-03-30,Random Forest,0.0160581998966728,0.9926729442855544,-0.007327055714445585
2007-04-30,Random Forest,0.05085881712731683,1.0431591160262086,0.04315911602620859
2007-05-31,Random Forest,0.036998785230233436,1.0817547361210225,0.08175473612102246
2007-06-29,Random Forest,-0.022597447369214083,1.0573098404051295,0.05730984040512954
2007-07-31,Random Forest,-0.025505498847708946,1.0303426254890051,0.030342625489005126
2007-08-31,Random Forest,0.011668380746996108,1.0423650555430706,0.04236505554307057
2007-09-28,Random Forest,0.05215170929819564,1.0967261749023502,0.09672617490235025
2007-10-31,Random Forest,0.03157422921623254,1.131354458536159,0.131354458536159
2007-11-30,Random Forest,-0.07500967826290836,1.0464919246000548,0.0464919246000548
2007-12-31,Random Forest,-0.004667984708884685,1.0416069162980506,0.04160691629805058
2008-01-31,Random Forest,0.03930678959121707,1.0825491401937346,0.0825491401937346
2008-02-29,Random Forest,0.01644308779378689,1.1003495907470286,0.10034959074702865
2008-03-31,Random Forest,-0.010353265731406706,1.08895737903658,0.08895737903658008
2008-04-30,Random Forest,0.07951910746611159,1.1755502978862051,0.17555029788620513
2008-05-30,Random Forest,0.037671128996930994,1.2198346048002568,0.21983460480025685
2008-06-30,Random Forest,0.02252659959571742,1.2473133305155923,0.24731333051559234
2008-07-31,Random Forest,0.0055399408652421454,1.2542233726070768,0.25422337260707684
2008-08-29,Random Forest,-0.04595996435380135,1.196579311110351,0.1965793111103511
2008-09-30,Random Forest,-0.08892487334585644,1.090173647421591,0.09017364742159106
2008-10-31,Random Forest,-0.13464120030627033,0.9433913589904832,-0.05660864100951679
2008-11-28,Random Forest,-0.04435589665006974,0.9015463893705324,-0.09845361062946756
2008-12-31,Random Forest,-0.043217827533788694,0.8625835130010069,-0.13741648699899311
2009-01-30,Random Forest,-0.1092662599138885,0.7683322386720038,-0.23166776132799616
2009-02-27,Random Forest,-0.10516963998908967,0.6875270137388578,-0.31247298626114217
2009-03-31,Random Forest,0.1603035924126281,0.7977400639219231,-0.2022599360780769
2009-04-30,Random Forest,0.18251566834513977,0.9433401248543273,-0.05665987514567272
2009-05-29,Random Forest,0.23062134913036364,1.160894497137038,0.16089449713703807
2009-06-30,Random Forest,0.09640511325120046,1.2728106626062297,0.27281066260622966
2009-07-31,Random Forest,0.08117584298384957,1.3761321411021226,0.37613214110212256
2009-08-31,Random Forest,0.05802003399371276,1.4559753747087083,0.4559753747087083
2009-09-30,Random Forest,0.003038432137618624,1.4603992570788047,0.4603992570788047
2009-10-30,Random Forest,-0.06508114971925981,1.3653547943789632,0.36535479437896323
2009-11-30,Random Forest,0.0481195086291677,1.4310549961889572,0.43105499618895715
2009-12-31,Random Forest,0.0407145028661647,1.4893196889329317,0.48931968893293165
2010-01-29,Random Forest,-0.03783093719316274,1.4329773293203691,0.43297732932036914
2010-02-26,Random Forest,0.041754477763407,1.4928105493529427,0.49281054935294266
2010-03-31,Random Forest,0.047722429021553,1.564051094837064,0.5640510948370641
2010-04-30,Random Forest,0.025086905852996146,1.6032882974025169,0.6032882974025169
2010-05-28,Random Forest,-0.08695940959227438,1.4638672936541912,0.4638672936541912
2010-06-30,Random Forest,-0.05905103426249014,1.3774244159408788,0.37742441594087883
2010-07-30,Random Forest,0.08167935686373509,1.4899315563633357,0.48993155636333574
2010-08-31,Random Forest,0.002896850234021905,1.4942476649410634,0.4942476649410634
2010-09-30,Random Forest,0.1024497104775499,1.6473329055960304,0.6473329055960304
2010-10-29,Random Forest,0.028287755248999458,1.6939322556431542,0.6939322556431542
2010-11-30,Random Forest,0.05240017727237253,1.7826946061262454,0.7826946061262454
2010-12-31,Random Forest,0.0716992639984717,1.9105124973195426,0.9105124973195426
2011-01-31,Random Forest,0.008462487167134623,1.9266801848107595,0.9266801848107595
2011-02-28,Random Forest,0.043907725865525375,2.01127633019597,1.0112763301959702
2011-03-31,Random Forest,0.010991448224788059,2.0333831698450613,1.0333831698450613
2011-04-29,Random Forest,0.007880507192909477,2.0494072605409666,1.0494072605409666
2011-05-31,Random Forest,0.019408431625345154,2.0891830412296617,1.0891830412296617
2011-06-30,Random Forest,-0.03431072009047271,2.017501666684268,1.017501666684268
2011-07-29,Random Forest,0.030317175844891374,2.0786666194804964,1.0786666194804964
2011-08-31,Random Forest,-0.04471605809342484,1.9857168421669436,0.9857168421669436
2011-09-30,Random Forest,-0.028014292409670166,1.930088389907672,0.930088389907672
2011-10-31,Random Forest,0.05885549578368714,2.0436846990020263,1.0436846990020263
2011-11-30,Random Forest,-0.04692060345276384,1.9477937796576712,0.9477937796576712
2011-12-30,Random Forest,-0.05639691018921693,1.8379442287992023,0.8379442287992023
2012-01-31,Random Forest,0.09580420481097508,2.014027014126231,1.0140270141262309
2012-02-29,Random Forest,0.07089356940608596,2.156808578037921,1.156808578037921
2012-03-30,Random Forest,-0.020149585578934717,2.113349779017365,1.1133497790173652
2012-04-30,Random Forest,-0.028600221139577713,2.052907507992191,1.0529075079921908
2012-05-31,Random Forest,-0.13081015645067276,1.7843663556929716,0.7843663556929716
2012-06-29,Random Forest,0.03664395338317493,1.8497525932494905,0.8497525932494905
2012-07-31,Random Forest,-0.046619770922881686,1.7635175510881929,0.7635175510881929
2012-08-31,Random Forest,0.06657689049363646,1.8809270659705977,0.8809270659705977
2012-09-28,Random Forest,0.019001520768408515,1.9166675406784994,0.9166675406784994
2012-10-31,Random Forest,-0.009930568199250542,1.8976339429505018,0.8976339429505018
2012-11-30,Random Forest,-0.020311964970419163,1.8590892687746128,0.8590892687746128
2012-12-31,Random Forest,0.030979515569113675,1.9166829537209882,0.9166829537209882
2013-01-31,Random Forest,0.10900694275973995,2.125614702745821,1.1256147027458212
2013-02-28,Random Forest,0.034363002111293846,2.198657205264073,1.1986572052640732
2013-03-28,Random Forest,0.03923424905279194,2.284919869637119,1.2849198696371191
2013-04-30,Random Forest,0.011086720709126993,2.310252138074521,1.310252138074521
2013-05-31,Random Forest,0.019399227454982446,2.3550692447793877,1.3550692447793877
2013-06-28,Random Forest,-0.0017402212371549596,2.350970903264652,1.3509709032646522
2013-07-31,Random Forest,0.05030285365077655,2.469231448548808,1.469231448548808
2013-08-30,Random Forest,-0.008198768001351563,2.448986792760515,1.4489867927605151
2013-09-30,Random Forest,0.05105703046554476,2.5740247860482053,1.5740247860482053
2013-10-31,Random Forest,0.022098702123713742,2.630907393054141,1.630907393054141
2013-11-29,Random Forest,0.02917445376305021,2.707662679147666,1.7076626791476661
2013-12-31,Random Forest,0.012384409104744094,2.741195481483878,1.741195481483878
2014-01-31,Random Forest,-0.016792505289440356,2.69516394186167,1.69516394186167
2014-02-28,Random Forest,0.057384866880129705,2.849825565885528,1.8498255658855278
2014-03-31,Random Forest,-0.0014894415780863776,2.8455809171974042,1.8455809171974042
2014-04-30,Random Forest,-0.029245284866429487,2.7623610926634905,1.7623610926634905
2014-05-30,Random Forest,0.03528248057560516,2.8598240442581973,1.8598240442581973
2014-06-30,Random Forest,0.013549181992688437,2.898572320700918,1.898572320700918
2014-07-31,Random Forest,-0.025954983249776995,2.8233399246688586,1.8233399246688586
2014-08-29,Random Forest,0.04122798674983986,2.9397405456734007,1.9397405456734007
2014-09-30,Random Forest,-0.04431069099336222,2.8094786107534087,1.8094786107534087
2014-10-31,Random Forest,0.04350120208055558,2.9316943075407913,1.9316943075407913
2014-11-28,Random Forest,0.027856037177612064,3.013359693165041,2.013359693165041
2014-12-31,Random Forest,0.023162342317580367,3.0831561619041286,2.0831561619041286
2015-01-30,Random Forest,0.0004900107994486361,3.084666941719848,2.084666941719848
2015-02-27,Random Forest,0.04566390370774035,3.225524875916993,2.225524875916993
2015-03-31,Random Forest,0.0038522420373786805,3.2379503784366115,2.2379503784366115
2015-04-30,Random Forest,0.010249854750300205,3.2711388995042667,2.2711388995042667
2015-05-29,Random Forest,-0.05080632258622521,3.1049443613517034,2.1049443613517034
2015-06-30,Random Forest,-0.01738524307253416,3.0509641489029096,2.0509641489029096
2015-07-31,Random Forest,0.04515679624014344,3.1887359153109007,2.1887359153109007
2015-08-31,Random Forest,-0.06761295228416767,2.9731360660221733,1.9731360660221733
2015-09-30,Random Forest,-0.017707749050678866,2.92048851867153,1.92048851867153
2015-10-30,Random Forest,0.0478246758344705,3.060159935355289,2.060159935355289
2015-11-30,Random Forest,-0.011346726258435729,3.02543713826178,2.02543713826178
2015-12-31,Random Forest,0.010560372811724499,3.0573868823602615,2.0573868823602615
2016-01-29,Random Forest,-0.05046514745748969,2.9030954025073563,1.9030954025073563
2016-02-29,Random Forest,0.04818641308257364,3.042985156790696,2.042985156790696
2016-03-31,Random Forest,0.11371308077456042,3.3890123737206244,2.3890123737206244
2016-04-29,Random Forest,0.14746205118890898,3.8887630898540615,2.8887630898540615
2016-05-31,Random Forest,-0.012561032340002352,3.839916210919797,2.839916210919797
2016-06-30,Random Forest,-0.02315419186740991,3.7510060542173824,2.7510060542173824
2016-07-29,Random Forest,0.047579658469174405,3.9294776411928507,2.9294776411928507
2016-08-31,Random Forest,0.0016122598959363971,3.935812980405725,2.935812980405725
2016-09-30,Random Forest,0.005361416434008772,3.9569145128000573,2.9569145128000573
2016-10-31,Random Forest,-0.02867908755898309,3.8434338150240537,2.8434338150240537
2016-11-30,Random Forest,0.09579618856239953,4.2116201254952,3.2116201254952
2016-12-30,Random Forest,0.017106230769791578,4.283665071276619,3.2836650712766193
2017-01-31,Random Forest,0.0023679091478453714,4.293808400985201,3.293808400985201
2017-02-28,Random Forest,0.016471296228023506,4.364532991104205,3.3645329911042046
2017-03-31,Random Forest,-0.008039233550474955,4.329445491049965,3.329445491049965
2017-04-28,Random Forest,-0.005434132970995265,4.305918708560924,3.305918708560924
2017-05-31,Random Forest,-0.02602855218761061,4.193841878739537,3.193841878739537
2017-06-30,Random Forest,0.01873367647577082,4.272407955686383,3.2724079556863828
2017-07-31,Random Forest,0.013293194476455106,4.3292019055240765,3.3292019055240765
2017-08-31,Random Forest,0.011806187805562909,4.380313276268894,3.380313276268894
2017-09-29,Random Forest,-0.012556387013201362,4.325312367532998,3.325312367532998
2017-10-31,Random Forest,0.028622819149745356,4.449115001195052,3.449115001195052
2017-11-30,Random Forest,0.03576549305708439,4.608239792880464,3.6082397928804637
2017-12-29,Random Forest,-0.013595710780246904,4.545587497450436,3.5455874974504358
2018-01-31,Random Forest,0.059026223289773555,4.813896360058148,3.8138963600581484
2018-02-28,Random Forest,-0.03217999633125406,4.65898519285244,3.65898519285244
2018-03-29,Random Forest,-0.006749020085154045,4.627541608209444,3.6275416082094436
2018-04-30,Random Forest,-0.018432691558529442,4.542243561071057,3.542243561071057
2018-05-31,Random Forest,0.024450106368224554,4.653301899289628,3.6533018992896276
2018-06-29,Random Forest,0.021816603157093772,4.75482114019658,3.7548211401965803
2018-07-31,Random Forest,0.026771729273945475,4.882115924507956,3.882115924507956
2018-08-31,Random Forest,0.029081047121219263,5.024092967759827,4.024092967759827
2018-09-28,Random Forest,0.012906434615565163,5.08893609515074,4.08893609515074
2018-10-31,Random Forest,-0.0902152355690987,4.629836526530626,3.6298365265306263
2018-11-30,Random Forest,0.07330478548107325,4.969225699920392,3.9692256999203916
2018-12-31,Random Forest,-0.1216796287588525,4.364572161535129,3.364572161535129
2019-01-31,Random Forest,0.11533260757185186,4.86794964986049,3.86794964986049
2019-02-28,Random Forest,0.04449969540528654,5.084571926527553,4.084571926527553
2019-03-29,Random Forest,0.023560044625686154,5.2043646680190525,4.2043646680190525
2019-04-30,Random Forest,0.07387306503151422,5.588827037587339,4.588827037587339
2019-05-31,Random Forest,-0.0631050232093924,5.23614397766711,4.23614397766711
2019-06-28,Random Forest,0.044686212641549275,5.47012742087491,4.47012742087491
2019-07-31,Random Forest,0.012280008531533024,5.537300632271827,4.537300632271827
2019-08-30,Random Forest,-0.1045932006456375,4.9581366362054045,3.9581366362054045
2019-09-30,Random Forest,0.02709444890216889,5.092474615945044,4.092474615945044
2019-10-31,Random Forest,-0.020414166293030212,4.988515992292107,3.9885159922921067
2019-11-29,Random Forest,0.016852802012584257,5.0725864646468155,4.0725864646468155
2019-12-31,Random Forest,0.04352052476125857,5.293348089485103,4.293348089485103
2020-01-31,Random Forest,0.025824289438168006,5.43004504264494,4.43004504264494
2020-02-28,Random Forest,-0.0968186196377976,4.904315577044991,3.904315577044991
2020-03-31,Random Forest,-0.21697918254909182,3.840181192174991,2.840181192174991
2020-04-30,Random Forest,0.07012607914089523,4.109478042372832,3.1094780423728317
2020-05-29,Random Forest,0.017970888732249987,4.183329015019939,3.1833290150199387
2020-06-30,Random Forest,0.07353170929806888,4.490936348050562,3.490936348050562
2020-07-31,Random Forest,0.029240902276095805,4.622255378932075,3.622255378932075
2020-08-31,Random Forest,-0.005543649795979519,4.596631213843693,3.5966312138436933
2020-09-30,Random Forest,-0.02083961010684625,4.500839211542232,3.5008392115422318
2020-10-30,Random Forest,0.02041266915224683,4.5927133532749025,3.5927133532749025
2020-11-30,Random Forest,0.11941974194493069,5.141173996750029,4.141173996750029
2020-12-31,Random Forest,0.0508594506514487,5.402651281928248,4.402651281928248
2021-01-29,Random Forest,0.15922535844885502,6.262890368867439,5.262890368867439
2021-02-26,Random Forest,-0.07395445344603781,5.799721734645394,4.799721734645394
2021-03-31,Random Forest,0.05431666906828182,6.11474330079425,5.11474330079425
2021-04-30,Random Forest,0.020930394870179853,6.2427272926096595,5.2427272926096595
2021-05-28,Random Forest,0.02959275630977774,6.427466800088256,5.427466800088256
2021-06-30,Random Forest,0.025392912097526747,6.590678899552668,5.590678899552668
2021-07-30,Random Forest,0.02167712780997196,6.733545888412756,5.733545888412756
2021-08-31,Random Forest,0.06128237362497406,7.146193563367375,6.146193563367375
2021-09-30,Random Forest,-0.03951045386443805,6.8638442122756045,5.8638442122756045
2021-10-29,Random Forest,0.05848105597798213,7.265249069877842,6.265249069877842
2021-11-30,Random Forest,-0.029311363097183102,7.052294716399181,6.052294716399181
2021-12-31,Random Forest,0.07441717175013213,7.5771065435420075,6.5771065435420075
2022-01-31,Random Forest,-0.11946934659998142,6.6718745756666005,5.6718745756666005
2022-02-28,Random Forest,0.0263534680602801,6.847701609198626,5.847701609198626
2022-03-31,Random Forest,0.09599831053503412,7.505069394729729,6.505069394729729
2022-04-29,Random Forest,-0.09510497568785645,6.791299952408282,5.791299952408282
2022-05-31,Random Forest,0.011477711250456045,6.86924853227726,5.86924853227726
2022-06-30,Random Forest,-0.07230597348741927,6.372560830023927,5.372560830023927
2022-07-29,Random Forest,0.1149813554659813,7.105286512049497,6.105286512049497
2022-08-31,Random Forest,0.01573345478609877,7.217077216129105,6.217077216129105
2022-09-30,Random Forest,-0.07493739801147618,6.676248228304481,5.676248228304481
2022-10-31,Random Forest,0.04081850007633886,6.948762667121184,5.948762667121184
2022-11-30,Random Forest,0.06725731240434896,7.416117768647431,6.416117768647431
2022-12-30,Random Forest,-0.040023218024528365,7.119300870297276,6.119300870297276
2023-01-31,Random Forest,0.042633629670690995,7.422822507115758,6.422822507115758
2023-02-28,Random Forest,-0.04105133144890542,7.118105760089755,6.118105760089755
2023-03-31,Random Forest,0.0005974861832318571,7.122358729932191,6.122358729932191
2023-04-28,Random Forest,-0.003934601256793251,7.094335088322068,6.094335088322068
2023-05-31,Random Forest,-0.06720474720827259,6.617562092100605,5.617562092100605
2023-06-30,Random Forest,0.0701031469635016,7.081474019983231,6.081474019983231
2023-07-31,Random Forest,0.026367614738450305,7.268195598722494,6.268195598722494
2023-08-31,Random Forest,-0.011942046394861894,7.18139846967562,6.18139846967562
2023-09-29,Random Forest,-0.09198627630847148,6.520808365762805,5.520808365762805
2023-10-31,Random Forest,-0.024617530980773513,6.360282163798952,5.360282163798952
2023-11-30,Random Forest,0.1285831111239283,7.1781070320462526,6.1781070320462526
2023-12-29,Random Forest,0.08714454580601412,7.803639909100879,6.803639909100879
2024-01-31,Random Forest,-0.04049055315234235,7.487666212579689,6.487666212579689
2024-02-29,Random Forest,0.07358597278583906,8.038653414728024,7.038653414728024
2024-03-28,Random Forest,0.029209667112662124,8.273459805006294,7.2734598050062935
2024-04-30,Random Forest,-0.10288072938278234,7.422280225748113,6.422280225748113
2024-05-31,Random Forest,0.025670286218900353,7.612812283539952,6.612812283539952
2024-06-28,Random Forest,-0.00778912583314907,7.553515130719317,6.553515130719317
2024-07-31,Random Forest,0.0859066828572806,8.202412559511691,7.202412559511691
2024-08-30,Random Forest,-0.0025464304454793007,8.181525686443768,7.181525686443768
2024-09-30,Random Forest,0.02364880415625209,8.375008985101823,7.3750089851018235
2024-10-31,Random Forest,0.0012260700385537601,8.385277332691075,7.385277332691075
2024-11-29,Random Forest,0.014967818547613965,8.510786642278214,7.510786642278214
1999-12-31,Torch (gamma=5.0),0.061170339584350586,1.0611703395843506,0.061170339584350586
2000-01-31,Torch (gamma=5.0),-0.022252662107348442,1.0375564098358154,0.03755640983581543
2000-02-29,Torch (gamma=5.0),0.13819986581802368,1.1809464693069458,0.1809464693069458
2000-03-31,Torch (gamma=5.0),0.0184420607984066,1.2027255296707153,0.20272552967071533
2000-04-28,Torch (gamma=5.0),-0.029020385816693306,1.167822003364563,0.167822003364563
2000-05-31,Torch (gamma=5.0),-0.1168413832783699,1.0313720703125,0.0313720703125
2000-06-30,Torch (gamma=5.0),0.11076035350561142,1.1456072330474854,0.14560723304748535
2000-07-31,Torch (gamma=5.0),-0.042958784848451614,1.096393346786499,0.09639334678649902
2000-08-31,Torch (gamma=5.0),0.14491096138954163,1.2552727460861206,0.2552727460861206
2000-09-29,Torch (gamma=5.0),-0.05428383871912956,1.187131643295288,0.18713164329528809
2000-10-31,Torch (gamma=5.0),-0.0349515862762928,1.1456395387649536,0.1456395387649536
2000-11-30,Torch (gamma=5.0),-0.12894870340824127,0.9979107975959778,-0.002089202404022217
2000-12-29,Torch (gamma=5.0),0.056175362318754196,1.0539687871932983,0.05396878719329834
2001-01-31,Torch (gamma=5.0),0.14047235250473022,1.2020223140716553,0.20202231407165527
2001-02-28,Torch (gamma=5.0),0.0020190493669360876,1.2044492959976196,0.20444929599761963
2001-03-30,Torch (gamma=5.0),-0.008889222517609596,1.1937427520751953,0.1937427520751953
2001-04-30,Torch (gamma=5.0),0.11906631290912628,1.3358772993087769,0.33587729930877686
2001-05-31,Torch (gamma=5.0),0.01683240756392479,1.3583632707595825,0.3583632707595825
2001-06-29,Torch (gamma=5.0),-0.008719617500901222,1.346518874168396,0.346518874168396
2001-07-31,Torch (gamma=5.0),0.004225443117320538,1.3522086143493652,0.35220861434936523
2001-08-31,Torch (gamma=5.0),-0.025737576186656952,1.3174060583114624,0.3174060583114624
2001-09-28,Torch (gamma=5.0),-0.06064028665423393,1.2375181913375854,0.23751819133758545
2001-10-31,Torch (gamma=5.0),0.02003372274339199,1.262310266494751,0.262310266494751
2001-11-30,Torch (gamma=5.0),0.1049487292766571,1.394788146018982,0.39478814601898193
2001-12-31,Torch (gamma=5.0),0.044487230479717255,1.4568383693695068,0.45683836936950684
2002-01-31,Torch (gamma=5.0),0.016817044466733932,1.4813381433486938,0.48133814334869385
2002-02-28,Torch (gamma=5.0),0.03258324787020683,1.5296049118041992,0.5296049118041992
2002-03-28,Torch (gamma=5.0),0.058281511068344116,1.6187525987625122,0.6187525987625122
2002-04-30,Torch (gamma=5.0),0.0019045721273869276,1.621835708618164,0.6218357086181641
2002-05-31,Torch (gamma=5.0),-0.006255391053855419,1.6116905212402344,0.6116905212402344
2002-06-28,Torch (gamma=5.0),-0.051161136478185654,1.5292346477508545,0.5292346477508545
2002-07-31,Torch (gamma=5.0),-0.04256446659564972,1.4641436338424683,0.46414363384246826
2002-08-30,Torch (gamma=5.0),0.03918106481432915,1.521510362625122,0.5215103626251221
2002-09-30,Torch (gamma=5.0),-0.08594515919685364,1.3907439708709717,0.3907439708709717
2002-10-31,Torch (gamma=5.0),0.026381002739071846,1.4274332523345947,0.4274332523345947
2002-11-29,Torch (gamma=5.0),0.08454367518424988,1.5481137037277222,0.5481137037277222
2002-12-31,Torch (gamma=5.0),-0.018098603934049606,1.5200949907302856,0.5200949907302856
2003-01-31,Torch (gamma=5.0),-0.033968277275562286,1.468459963798523,0.46845996379852295
2003-02-28,Torch (gamma=5.0),-0.013951377011835575,1.4479728937149048,0.4479728937149048
2003-03-31,Torch (gamma=5.0),0.016610199585556984,1.4720239639282227,0.47202396392822266
2003-04-30,Torch (gamma=5.0),0.07456307858228683,1.581782579421997,0.5817825794219971
2003-05-30,Torch (gamma=5.0),0.08659898489713669,1.7187633514404297,0.7187633514404297
2003-06-30,Torch (gamma=5.0),-0.0026313040871173143,1.7142407894134521,0.7142407894134521
2003-07-31,Torch (gamma=5.0),0.0102223576977849,1.731764316558838,0.7317643165588379
2003-08-29,Torch (gamma=5.0),0.02375558577477932,1.772903323173523,0.772903323173523
2003-09-30,Torch (gamma=5.0),0.00888241920620203,1.7886509895324707,0.7886509895324707
2003-10-31,Torch (gamma=5.0),0.04744238778948784,1.8735089302062988,0.8735089302062988
2003-11-28,Torch (gamma=5.0),0.016497736796736717,1.904417634010315,0.9044176340103149
2003-12-31,Torch (gamma=5.0),0.018747730180621147,1.940121054649353,0.940121054649353
2004-01-30,Torch (gamma=5.0),0.01263723149895668,1.9646388292312622,0.9646388292312622
2004-02-27,Torch (gamma=5.0),0.04125349968671799,2.045686960220337,1.045686960220337
2004-03-31,Torch (gamma=5.0),0.0030806129798293114,2.0519888401031494,1.0519888401031494
2004-04-30,Torch (gamma=5.0),-0.039641380310058594,1.9706451892852783,0.9706451892852783
2004-05-28,Torch (gamma=5.0),0.010641739703714848,1.9916162490844727,0.9916162490844727
2004-06-30,Torch (gamma=5.0),0.02347816899418831,2.0383756160736084,1.0383756160736084
2004-07-30,Torch (gamma=5.0),-0.03889362886548042,1.9590957164764404,0.9590957164764404
2004-08-31,Torch (gamma=5.0),0.0036414056085050106,1.9662295579910278,0.9662295579910278
2004-09-30,Torch (gamma=5.0),0.05417710170149803,2.072754144668579,1.072754144668579
2004-10-29,Torch (gamma=5.0),0.01846489869058132,2.111027479171753,1.111027479171753
2004-11-30,Torch (gamma=5.0),0.06002292409539223,2.2377376556396484,1.2377376556396484
2004-12-31,Torch (gamma=5.0),0.020696265622973442,2.284050464630127,1.284050464630127
2005-01-31,Torch (gamma=5.0),-0.005989492870867252,2.2703702449798584,1.2703702449798584
2005-02-28,Torch (gamma=5.0),0.03922498971223831,2.3594255447387695,1.3594255447387695
2005-03-31,Torch (gamma=5.0),0.00516810966655612,2.37161922454834,1.3716192245483398
2005-04-29,Torch (gamma=5.0),-0.0293185506016016,2.30208683013916,1.3020868301391602
2005-05-31,Torch (gamma=5.0),0.03492278233170509,2.3824822902679443,1.3824822902679443
2005-06-30,Torch (gamma=5.0),0.033345285803079605,2.4619269371032715,1.4619269371032715
2005-07-29,Torch (gamma=5.0),0.03987298533320427,2.560091257095337,1.560091257095337
2005-08-31,Torch (gamma=5.0),-0.007223864551633596,2.541597604751587,1.541597604751587
2005-09-30,Torch (gamma=5.0),0.022775210440158844,2.599483013153076,1.5994830131530762
