fold_id,model_type,train_rows,valid_rows,train_dates,valid_dates,prediction_std,nonzero_coef_count,coef_l1_norm,intercept,selected_alpha
137,elasticnet,59799,500,120,1,0.0021686720213478674,4.0,0.00509594013152421,0.0067542746064482686,0.005
138,elasticnet,59800,497,120,1,0.00510087933452893,9.0,0.026913920793637372,0.00652676520370475,0.001
139,elasticnet,59801,499,120,1,0.0021054550591747354,4.0,0.005428767204252275,0.006509360649178842,0.005
140,elasticnet,59801,499,120,1,0.004095147944715118,8.0,0.016867915019309544,0.0062090271263280546,0.0025
141,elasticnet,59803,498,120,1,0.004099141674230782,8.0,0.018740515832986228,0.005967269905802201,0.0025
142,elasticnet,59803,499,120,1,0.00454441762559867,8.0,0.01978003630913664,0.00612144243330082,0.0025
143,elasticnet,59804,498,120,1,0.005551946337417496,8.0,0.01936015876858821,0.006949211103583188,0.0025
144,elasticnet,59805,498,120,1,0.006138399883016302,11.0,0.03962671736554112,0.0062915553522061565,0.0005
145,elasticnet,59807,499,120,1,0.002800925550663044,4.0,0.007336886122433794,0.00601524849664235,0.005
146,elasticnet,59810,500,120,1,0.0077355447811826164,9.0,0.039316966213709156,0.00646303267247564,0.0005
147,elasticnet,59811,498,120,1,0.0077461551875345775,10.0,0.04115047724695632,0.006841957585406834,0.0005
148,elasticnet,59810,498,120,1,0.006420467242024401,10.0,0.039381847149997797,0.006574481092472293,0.0005
149,elasticnet,59808,497,120,1,0.006826848045767917,10.0,0.040634774009168706,0.006729326296494918,0.0005
150,elasticnet,59808,500,120,1,0.007460930549263652,10.0,0.041439253666819865,0.006205331914472445,0.0005
151,elasticnet,59811,497,120,1,0.0031598018651708025,5.0,0.008435447247723707,0.007030375501843608,0.005
152,elasticnet,59809,498,120,1,0.005388412299945141,10.0,0.032400834238717334,0.007789919445915631,0.001
153,elasticnet,59808,500,120,1,0.00331838695072751,5.0,0.008402081645565482,0.007982694942829856,0.005
154,elasticnet,59808,497,120,1,0.0031936179674831103,6.0,0.009123607824894195,0.008958951212913322,0.005
155,elasticnet,59805,500,120,1,0.0033602756042880075,6.0,0.008765220643543618,0.008460523604078587,0.005
156,elasticnet,59807,498,120,1,0.002871282863783241,6.0,0.00712601289495993,0.008015268683296602,0.005
157,elasticnet,59806,499,120,1,0.003577281461402637,6.0,0.009103967325527958,0.00853239436079858,0.005
158,elasticnet,59806,500,120,1,0.003683371013292014,6.0,0.010074198505501739,0.009328625374409255,0.005
159,elasticnet,59807,499,120,1,0.003367830118943017,6.0,0.01057061403155964,0.009599528863165516,0.005
160,elasticnet,59808,500,120,1,0.0030808229901157255,6.0,0.010615717730254243,0.0098984799645422,0.005
161,elasticnet,59811,498,120,1,0.0032383504507054535,5.0,0.009376793809187718,0.009378764854614368,0.005
162,elasticnet,59809,498,120,1,0.0032367110341597716,4.0,0.007938825824685147,0.00892848798206524,0.005
163,elasticnet,59808,499,120,1,0.003097156047171429,4.0,0.008200702435547014,0.0087585214974475,0.005
164,elasticnet,59808,500,120,1,0.003408658108701587,4.0,0.00754576953062838,0.00902242764712647,0.005
165,elasticnet,59808,498,120,1,0.002798874083438497,4.0,0.007322739436679523,0.008506489244237227,0.005
166,elasticnet,59806,497,120,1,0.003255547498796648,4.0,0.0075551735337428105,0.008970999724524597,0.005
167,elasticnet,59803,500,120,1,0.0034912559543600935,3.0,0.007796634379519846,0.00866600813546006,0.005
168,elasticnet,59804,498,120,1,0.003503923020879731,3.0,0.007742637622138254,0.008684811191975755,0.005
169,elasticnet,59803,499,120,1,0.003192708682773562,3.0,0.0076854387790874345,0.008593136490224872,0.005
170,elasticnet,59803,499,120,1,0.003478509446363709,3.0,0.007671735692493048,0.008235689923999095,0.005
171,elasticnet,59804,499,120,1,0.003027603346670092,3.0,0.007290705450141032,0.008506388945972143,0.005
172,elasticnet,59803,500,120,1,0.003141238600373099,3.0,0.007386306098977304,0.008594587570756049,0.005
173,elasticnet,59804,498,120,1,0.0031865049853627395,3.0,0.00707604998986274,0.008759389793770367,0.005
174,elasticnet,59802,500,120,1,0.0029437259931724795,3.0,0.007147333213042629,0.008775720865968412,0.005
175,elasticnet,59802,499,120,1,0.003075365229280662,3.0,0.00732790631763867,0.008852442606886106,0.005
176,elasticnet,59804,498,120,1,0.0032592784248871966,4.0,0.00730572284998305,0.008961964547137366,0.005
177,elasticnet,59803,499,120,1,0.0028564357277794817,4.0,0.007003015430127953,0.00931541690980934,0.005
178,elasticnet,59803,500,120,1,0.002919183474232868,4.0,0.006994984990903461,0.008865311287251845,0.005
179,elasticnet,59805,498,120,1,0.0035919471731876776,4.0,0.006951633723934056,0.00893893394077303,0.005
180,elasticnet,59804,499,120,1,0.0036832828857625193,3.0,0.0071257606692416596,0.008731566623100982,0.005
181,elasticnet,59803,495,120,1,0.003113520922978023,4.0,0.007012798412770728,0.008449114146914552,0.005
182,elasticnet,59799,498,120,1,0.0035397421276258333,4.0,0.0074437753628358895,0.008439689968184016,0.005
183,elasticnet,59797,497,120,1,0.0031887120163195093,4.0,0.007102235340613582,0.00873743208534602,0.005
184,elasticnet,59797,499,120,1,0.00293334246546269,4.0,0.007006531173550293,0.008776308586352762,0.005
185,elasticnet,59797,498,120,1,0.00309484313299073,4.0,0.006802835802846205,0.009013839666507283,0.005
186,elasticnet,59795,498,120,1,0.0029515316697346305,4.0,0.0069258985882393355,0.00879077059182433,0.005
187,elasticnet,59794,497,120,1,0.00293927695623077,4.0,0.0070373770428979136,0.008514158820920763,0.005
188,elasticnet,59793,498,120,1,0.003474238885944715,5.0,0.007151058851299475,0.008192414589302024,0.005
189,elasticnet,59795,499,120,1,0.007414203556517308,13.0,0.06640637413648913,0.007836388434378562,5e-05
190,elasticnet,59795,499,120,1,0.00856206003538871,13.0,0.06687334289721977,0.007478694168648533,5e-05
191,elasticnet,59795,497,120,1,0.00373347713982635,5.0,0.007285152885732599,0.0082629007061269,0.005
192,elasticnet,59795,497,120,1,0.003918158169095477,5.0,0.007452437981656579,0.00797996546070504,0.005
193,elasticnet,59795,497,120,1,0.0034529895483193765,5.0,0.007540187799539857,0.00770608499563012,0.005
194,elasticnet,59795,497,120,1,0.004042089490084229,5.0,0.007599803695288881,0.006872091588705727,0.005
195,elasticnet,59793,496,120,1,0.0037918598875756695,5.0,0.007496694467835449,0.006975362189260933,0.005
196,elasticnet,59790,498,120,1,0.0032407000806842887,3.0,0.007512921596970162,0.007444467597409265,0.005
197,elasticnet,59793,497,120,1,0.0036236850917652943,3.0,0.00776910477414122,0.00745151704462228,0.005
198,elasticnet,59792,498,120,1,0.003580009056106247,3.0,0.007608132944843658,0.007858629080742608,0.005
199,elasticnet,59793,497,120,1,0.0027856413906110684,3.0,0.007161272969973497,0.007867586579515095,0.005
200,elasticnet,59790,500,120,1,0.0030253126666619575,3.0,0.006909344884426126,0.00828604944554183,0.005
201,elasticnet,59793,496,120,1,0.0030713173042804043,4.0,0.0068929612503338174,0.008163814599517434,0.005
202,elasticnet,59789,498,120,1,0.0028464558844152965,4.0,0.007055725247656403,0.007991909282225458,0.005
203,elasticnet,59788,500,120,1,0.003028796718404929,4.0,0.0070497439607176615,0.007527366613757292,0.005
204,elasticnet,59793,499,120,1,0.0035152046676443925,5.0,0.007060483550851907,0.007847643276640927,0.005
205,elasticnet,59794,497,120,1,0.0026473285894132084,5.0,0.007207835214850753,0.007888585705042497,0.005
206,elasticnet,59793,499,120,1,0.0030708193147506654,5.0,0.007088149135242389,0.00787942589679914,0.005
207,elasticnet,59794,498,120,1,0.002774246917140043,4.0,0.00694539206327341,0.008187226605467288,0.005
208,elasticnet,59796,499,120,1,0.0025569278663878205,4.0,0.006889825900344924,0.008114541919983126,0.005
