fold_id,feature,coefficient,abs_coefficient,is_nonzero,selected_alpha
38,reversal_1m_x_macro_epu,-0.0032723883274406516,0.0032723883274406516,1,0.0005
38,reversal_1m_x_macro_vix,0.0,0.0,0,0.0005
38,reversal_1m_x_macro_credit_spread,0.00032891147736793396,0.00032891147736793396,1,0.0005
38,abnormal_log_volume_x_macro_epu,0.0010710335298937004,0.0010710335298937004,1,0.0005
38,abnormal_log_volume_x_macro_vix,-0.00031845807306698067,0.00031845807306698067,1,0.0005
38,log_volume_x_macro_credit_spread,-0.0,0.0,0,0.0005
38,vol_regime_3_12_x_macro_vix,0.0079417937209184,0.0079417937209184,1,0.0005
38,vol_regime_3_12_x_macro_term_spread,-0.0005924171752938338,0.0005924171752938338,1,0.0005
38,vol_12m_x_macro_credit_spread,-0.03598194778478543,0.03598194778478543,1,0.0005
39,mom_12_1,-0.0,0.0,0,0.0005
39,mom_6_1,-0.0010080228111703912,0.0010080228111703912,1,0.0005
39,mom_3_1,0.0015789419088333132,0.0015789419088333132,1,0.0005
39,tsmom_12,-0.0,0.0,0,0.0005
39,tsmom_sign_12,0.00021330036184179636,0.00021330036184179636,1,0.0005
39,reversal_1m,0.002551847873597719,0.002551847873597719,1,0.0005
39,ma_gap_12m,-0.0,0.0,0,0.0005
39,ma_crossover_6_12,0.007697016028681378,0.007697016028681378,1,0.0005
39,vol_3m,-0.0,0.0,0,0.0005
39,vol_12m,0.027174496226315875,0.027174496226315875,1,0.0005
39,vol_regime_3_12,-0.005623159044605208,0.005623159044605208,1,0.0005
39,log_volume,0.0007327494437652803,0.0007327494437652803,1,0.0005
39,abnormal_log_volume,-0.00040403216092870815,0.00040403216092870815,1,0.0005
39,macro_vix,-0.018895403890199364,0.018895403890199364,1,0.0005
39,macro_epu,0.0033175449100315423,0.0033175449100315423,1,0.0005
39,macro_credit_spread,0.013817679313696103,0.013817679313696103,1,0.0005
39,macro_term_spread,-0.009699035744758616,0.009699035744758616,1,0.0005
39,mom_12_1_x_macro_epu,-0.004371285898999723,0.004371285898999723,1,0.0005
39,mom_12_1_x_macro_vix,-0.0,0.0,0,0.0005
39,tsmom_12_x_macro_epu,0.0,0.0,0,0.0005
39,tsmom_12_x_macro_vix,0.006139362115172714,0.006139362115172714,1,0.0005
39,ma_gap_12m_x_macro_epu,-0.015399538569235349,0.015399538569235349,1,0.0005
39,ma_crossover_6_12_x_macro_vix,0.0,0.0,0,0.0005
39,reversal_1m_x_macro_epu,-0.002838876374836704,0.002838876374836704,1,0.0005
39,reversal_1m_x_macro_vix,0.0,0.0,0,0.0005
39,reversal_1m_x_macro_credit_spread,0.00010644832113747686,0.00010644832113747686,1,0.0005
39,abnormal_log_volume_x_macro_epu,0.0012134799395599927,0.0012134799395599927,1,0.0005
39,abnormal_log_volume_x_macro_vix,-0.0004054386026099978,0.0004054386026099978,1,0.0005
39,log_volume_x_macro_credit_spread,-0.0,0.0,0,0.0005
39,vol_regime_3_12_x_macro_vix,0.007657988150465063,0.007657988150465063,1,0.0005
39,vol_regime_3_12_x_macro_term_spread,-0.0005573090152061146,0.0005573090152061146,1,0.0005
39,vol_12m_x_macro_credit_spread,-0.035466634947505085,0.035466634947505085,1,0.0005
40,mom_12_1,-0.0,0.0,0,0.0005
40,mom_6_1,-0.001036386913022939,0.001036386913022939,1,0.0005
40,mom_3_1,0.0014462303017773364,0.0014462303017773364,1,0.0005
40,tsmom_12,-0.0,0.0,0,0.0005
40,tsmom_sign_12,7.964980868658368e-05,7.964980868658368e-05,1,0.0005
40,reversal_1m,0.002886095540759572,0.002886095540759572,1,0.0005
40,ma_gap_12m,-0.0,0.0,0,0.0005
40,ma_crossover_6_12,0.007610322566242237,0.007610322566242237,1,0.0005
40,vol_3m,-0.0,0.0,0,0.0005
40,vol_12m,0.0271755791487224,0.0271755791487224,1,0.0005
40,vol_regime_3_12,-0.00506626351954381,0.00506626351954381,1,0.0005
40,log_volume,0.0009183059307690915,0.0009183059307690915,1,0.0005
40,abnormal_log_volume,-0.0004679816664081733,0.0004679816664081733,1,0.0005
40,macro_vix,-0.018712302208564367,0.018712302208564367,1,0.0005
40,macro_epu,0.004045659066092001,0.004045659066092001,1,0.0005
40,macro_credit_spread,0.013382259174537437,0.013382259174537437,1,0.0005
40,macro_term_spread,-0.00976537468261476,0.00976537468261476,1,0.0005
40,mom_12_1_x_macro_epu,-0.004620718540762158,0.004620718540762158,1,0.0005
40,mom_12_1_x_macro_vix,-0.0,0.0,0,0.0005
40,tsmom_12_x_macro_epu,0.0,0.0,0,0.0005
40,tsmom_12_x_macro_vix,0.006283465947300259,0.006283465947300259,1,0.0005
40,ma_gap_12m_x_macro_epu,-0.015175991453220603,0.015175991453220603,1,0.0005
40,ma_crossover_6_12_x_macro_vix,0.0,0.0,0,0.0005
40,reversal_1m_x_macro_epu,-0.0033719469377976458,0.0033719469377976458,1,0.0005
40,reversal_1m_x_macro_vix,0.0,0.0,0,0.0005
40,reversal_1m_x_macro_credit_spread,0.0003957178707506627,0.0003957178707506627,1,0.0005
40,abnormal_log_volume_x_macro_epu,0.0007898983262849816,0.0007898983262849816,1,0.0005
40,abnormal_log_volume_x_macro_vix,-0.0,0.0,0,0.0005
40,log_volume_x_macro_credit_spread,-0.0,0.0,0,0.0005
40,vol_regime_3_12_x_macro_vix,0.007205464926127509,0.007205464926127509,1,0.0005
40,vol_regime_3_12_x_macro_term_spread,-0.0007857742771311548,0.0007857742771311548,1,0.0005
40,vol_12m_x_macro_credit_spread,-0.03542890703781333,0.03542890703781333,1,0.0005
41,mom_12_1,0.0,0.0,0,0.0005
41,mom_6_1,-0.0,0.0,0,0.0005
41,mom_3_1,0.001310508084568366,0.001310508084568366,1,0.0005
41,tsmom_12,-0.0,0.0,0,0.0005
41,tsmom_sign_12,0.0,0.0,0,0.0005
41,reversal_1m,0.0029600514663559035,0.0029600514663559035,1,0.0005
41,ma_gap_12m,-0.0,0.0,0,0.0005
41,ma_crossover_6_12,0.006912529283441254,0.006912529283441254,1,0.0005
41,vol_3m,-0.0014859660523525119,0.0014859660523525119,1,0.0005
41,vol_12m,0.030101043744572634,0.030101043744572634,1,0.0005
41,vol_regime_3_12,-0.004606980100650083,0.004606980100650083,1,0.0005
41,log_volume,0.0009629478313845945,0.0009629478313845945,1,0.0005
41,abnormal_log_volume,-0.0003047353968306751,0.0003047353968306751,1,0.0005
41,macro_vix,-0.020142245670859267,0.020142245670859267,1,0.0005
41,macro_epu,0.00542896944492203,0.00542896944492203,1,0.0005
41,macro_credit_spread,0.014752218872250271,0.014752218872250271,1,0.0005
41,macro_term_spread,-0.009524269775956874,0.009524269775956874,1,0.0005
41,mom_12_1_x_macro_epu,-0.006518846729352497,0.006518846729352497,1,0.0005
41,mom_12_1_x_macro_vix,0.0,0.0,0,0.0005
41,tsmom_12_x_macro_epu,-0.0,0.0,0,0.0005
41,tsmom_12_x_macro_vix,0.007302777192274383,0.007302777192274383,1,0.0005
41,ma_gap_12m_x_macro_epu,-0.015898663764170626,0.015898663764170626,1,0.0005
41,ma_crossover_6_12_x_macro_vix,0.0009742190709458585,0.0009742190709458585,1,0.0005
41,reversal_1m_x_macro_epu,-0.004245482037488013,0.004245482037488013,1,0.0005
41,reversal_1m_x_macro_vix,0.0,0.0,0,0.0005
41,reversal_1m_x_macro_credit_spread,0.0008007994629623152,0.0008007994629623152,1,0.0005
41,abnormal_log_volume_x_macro_epu,0.001466532379089083,0.001466532379089083,1,0.0005
41,abnormal_log_volume_x_macro_vix,-0.0005133774880251161,0.0005133774880251161,1,0.0005
41,log_volume_x_macro_credit_spread,-0.0,0.0,0,0.0005
41,vol_regime_3_12_x_macro_vix,0.007950402002665186,0.007950402002665186,1,0.0005
41,vol_regime_3_12_x_macro_term_spread,-0.0015030802858141052,0.0015030802858141052,1,0.0005
41,vol_12m_x_macro_credit_spread,-0.03763108105490362,0.03763108105490362,1,0.0005
42,mom_12_1,0.0,0.0,0,0.0005
42,mom_6_1,0.0,0.0,0,0.0005
42,mom_3_1,0.001474083675121969,0.001474083675121969,1,0.0005
42,tsmom_12,-0.0,0.0,0,0.0005
42,tsmom_sign_12,-0.0,0.0,0,0.0005
42,reversal_1m,0.003373119036692346,0.003373119036692346,1,0.0005
42,ma_gap_12m,-0.0,0.0,0,0.0005
42,ma_crossover_6_12,0.005102954393590411,0.005102954393590411,1,0.0005
42,vol_3m,-0.0027196981180297847,0.0027196981180297847,1,0.0005
42,vol_12m,0.031174258878805546,0.031174258878805546,1,0.0005
42,vol_regime_3_12,-0.0042077861309749625,0.0042077861309749625,1,0.0005
42,log_volume,0.0013197380823048162,0.0013197380823048162,1,0.0005
42,abnormal_log_volume,-0.00044665788745423644,0.00044665788745423644,1,0.0005
42,macro_vix,-0.021104721169198235,0.021104721169198235,1,0.0005
42,macro_epu,0.0055245310842754304,0.0055245310842754304,1,0.0005
42,macro_credit_spread,0.015779908817829848,0.015779908817829848,1,0.0005
42,macro_term_spread,-0.009339928941367369,0.009339928941367369,1,0.0005
42,mom_12_1_x_macro_epu,-0.007900324947915687,0.007900324947915687,1,0.0005
42,mom_12_1_x_macro_vix,0.0,0.0,0,0.0005
42,tsmom_12_x_macro_epu,-0.0,0.0,0,0.0005
42,tsmom_12_x_macro_vix,0.007679803753134422,0.007679803753134422,1,0.0005
42,ma_gap_12m_x_macro_epu,-0.015798880076528694,0.015798880076528694,1,0.0005
42,ma_crossover_6_12_x_macro_vix,0.003312599944088185,0.003312599944088185,1,0.0005
42,reversal_1m_x_macro_epu,-0.004258530113019907,0.004258530113019907,1,0.0005
42,reversal_1m_x_macro_vix,0.0,0.0,0,0.0005
42,reversal_1m_x_macro_credit_spread,0.0,0.0,0,0.0005
42,abnormal_log_volume_x_macro_epu,0.0012109734790353452,0.0012109734790353452,1,0.0005
42,abnormal_log_volume_x_macro_vix,-0.00019032502988330149,0.00019032502988330149,1,0.0005
42,log_volume_x_macro_credit_spread,-0.0,0.0,0,0.0005
42,vol_regime_3_12_x_macro_vix,0.008396306637501717,0.008396306637501717,1,0.0005
42,vol_regime_3_12_x_macro_term_spread,-0.001592951340292208,0.001592951340292208,1,0.0005
42,vol_12m_x_macro_credit_spread,-0.03771194258614869,0.03771194258614869,1,0.0005
43,mom_12_1,0.0,0.0,0,0.0005
43,mom_6_1,-0.0,0.0,0,0.0005
43,mom_3_1,0.0015353301445760628,0.0015353301445760628,1,0.0005
43,tsmom_12,-0.0,0.0,0,0.0005
43,tsmom_sign_12,-0.0,0.0,0,0.0005
43,reversal_1m,0.0033205645563209067,0.0033205645563209067,1,0.0005
43,ma_gap_12m,-0.0,0.0,0,0.0005
43,ma_crossover_6_12,0.004494893367008574,0.004494893367008574,1,0.0005
43,vol_3m,-0.0025235567127801692,0.0025235567127801692,1,0.0005
43,vol_12m,0.03169550141893588,0.03169550141893588,1,0.0005
43,vol_regime_3_12,-0.004264551159451312,0.004264551159451312,1,0.0005
43,log_volume,0.0012730306601331774,0.0012730306601331774,1,0.0005
43,abnormal_log_volume,-0.0005379635415782506,0.0005379635415782506,1,0.0005
43,macro_vix,-0.021518132918192257,0.021518132918192257,1,0.0005
43,macro_epu,0.00581042792636409,0.00581042792636409,1,0.0005
43,macro_credit_spread,0.016180873761011957,0.016180873761011957,1,0.0005
43,macro_term_spread,-0.009223642826262281,0.009223642826262281,1,0.0005
43,mom_12_1_x_macro_epu,-0.008139908596988274,0.008139908596988274,1,0.0005
43,mom_12_1_x_macro_vix,0.0,0.0,0,0.0005
43,tsmom_12_x_macro_epu,-0.00011888594467451923,0.00011888594467451923,1,0.0005
43,tsmom_12_x_macro_vix,0.007809548408117662,0.007809548408117662,1,0.0005
43,ma_gap_12m_x_macro_epu,-0.015831620227066,0.015831620227066,1,0.0005
43,ma_crossover_6_12_x_macro_vix,0.00412296845583347,0.00412296845583347,1,0.0005
43,reversal_1m_x_macro_epu,-0.004350380512390238,0.004350380512390238,1,0.0005
43,reversal_1m_x_macro_vix,6.42436284010402e-05,6.42436284010402e-05,1,0.0005
43,reversal_1m_x_macro_credit_spread,0.0,0.0,0,0.0005
43,abnormal_log_volume_x_macro_epu,0.0011246729792366741,0.0011246729792366741,1,0.0005
43,abnormal_log_volume_x_macro_vix,-0.0,0.0,0,0.0005
43,log_volume_x_macro_credit_spread,-0.0,0.0,0,0.0005
43,vol_regime_3_12_x_macro_vix,0.008362658209256616,0.008362658209256616,1,0.0005
43,vol_regime_3_12_x_macro_term_spread,-0.0016286905265636752,0.0016286905265636752,1,0.0005
43,vol_12m_x_macro_credit_spread,-0.038462900909791466,0.038462900909791466,1,0.0005
44,mom_12_1,0.0,0.0,0,0.005
44,mom_6_1,0.0,0.0,0,0.005
44,mom_3_1,-0.0,0.0,0,0.005
44,tsmom_12,0.0,0.0,0,0.005
44,tsmom_sign_12,0.0,0.0,0,0.005
44,reversal_1m,0.000608675688333317,0.000608675688333317,1,0.005
44,ma_gap_12m,-0.0,0.0,0,0.005
44,ma_crossover_6_12,0.0,0.0,0,0.005
44,vol_3m,0.0,0.0,0,0.005
44,vol_12m,0.0,0.0,0,0.005
44,vol_regime_3_12,0.0,0.0,0,0.005
44,log_volume,0.0,0.0,0,0.005
44,abnormal_log_volume,0.0,0.0,0,0.005
44,macro_vix,-0.012763372498507113,0.012763372498507113,1,0.005
44,macro_epu,0.0,0.0,0,0.005
44,macro_credit_spread,-0.0,0.0,0,0.005
44,macro_term_spread,-0.004299057322374359,0.004299057322374359,1,0.005
44,mom_12_1_x_macro_epu,-0.0,0.0,0,0.005
44,mom_12_1_x_macro_vix,0.0,0.0,0,0.005
44,tsmom_12_x_macro_epu,0.0,0.0,0,0.005
44,tsmom_12_x_macro_vix,0.0,0.0,0,0.005
44,ma_gap_12m_x_macro_epu,-0.00554126053210398,0.00554126053210398,1,0.005
44,ma_crossover_6_12_x_macro_vix,0.0,0.0,0,0.005
44,reversal_1m_x_macro_epu,0.0,0.0,0,0.005
44,reversal_1m_x_macro_vix,0.0,0.0,0,0.005
44,reversal_1m_x_macro_credit_spread,0.0,0.0,0,0.005
44,abnormal_log_volume_x_macro_epu,0.0,0.0,0,0.005
44,abnormal_log_volume_x_macro_vix,0.0,0.0,0,0.005
44,log_volume_x_macro_credit_spread,-0.0,0.0,0,0.005
44,vol_regime_3_12_x_macro_vix,0.0,0.0,0,0.005
44,vol_regime_3_12_x_macro_term_spread,0.0,0.0,0,0.005
44,vol_12m_x_macro_credit_spread,-0.0,0.0,0,0.005
45,mom_12_1,0.0,0.0,0,0.0005
45,mom_6_1,0.0,0.0,0,0.0005
45,mom_3_1,0.0018197023695971962,0.0018197023695971962,1,0.0005
45,tsmom_12,-0.0,0.0,0,0.0005
45,tsmom_sign_12,-0.0,0.0,0,0.0005
45,reversal_1m,0.0031131746833884507,0.0031131746833884507,1,0.0005
45,ma_gap_12m,-0.0,0.0,0,0.0005
45,ma_crossover_6_12,0.0032862045973354953,0.0032862045973354953,1,0.0005
45,vol_3m,-0.003240172177326299,0.003240172177326299,1,0.0005
45,vol_12m,0.03350683967266389,0.03350683967266389,1,0.0005
45,vol_regime_3_12,-0.0038434214813344142,0.0038434214813344142,1,0.0005
45,log_volume,0.0016848101473202115,0.0016848101473202115,1,0.0005
45,abnormal_log_volume,-0.0005397846765190754,0.0005397846765190754,1,0.0005
45,macro_vix,-0.021664511887122047,0.021664511887122047,1,0.0005
45,macro_epu,0.0053623655850255705,0.0053623655850255705,1,0.0005
45,macro_credit_spread,0.016751601928707366,0.016751601928707366,1,0.0005
45,macro_term_spread,-0.008154143833694002,0.008154143833694002,1,0.0005
45,mom_12_1_x_macro_epu,-0.008399189940401581,0.008399189940401581,1,0.0005
45,mom_12_1_x_macro_vix,0.0,0.0,0,0.0005
45,tsmom_12_x_macro_epu,-0.0006801934159243166,0.0006801934159243166,1,0.0005
45,tsmom_12_x_macro_vix,0.008113218768088085,0.008113218768088085,1,0.0005
45,ma_gap_12m_x_macro_epu,-0.015075098291473436,0.015075098291473436,1,0.0005
45,ma_crossover_6_12_x_macro_vix,0.005243943358198165,0.005243943358198165,1,0.0005
45,reversal_1m_x_macro_epu,-0.00375400979548274,0.00375400979548274,1,0.0005
45,reversal_1m_x_macro_vix,0.0,0.0,0,0.0005
45,reversal_1m_x_macro_credit_spread,0.0,0.0,0,0.0005
45,abnormal_log_volume_x_macro_epu,0.001712966102780319,0.001712966102780319,1,0.0005
45,abnormal_log_volume_x_macro_vix,-0.0005105579321865074,0.0005105579321865074,1,0.0005
45,log_volume_x_macro_credit_spread,-0.0,0.0,0,0.0005
45,vol_regime_3_12_x_macro_vix,0.008798092326985866,0.008798092326985866,1,0.0005
45,vol_regime_3_12_x_macro_term_spread,-0.002204268931054881,0.002204268931054881,1,0.0005
45,vol_12m_x_macro_credit_spread,-0.03938989723192443,0.03938989723192443,1,0.0005
46,mom_12_1,0.0,0.0,0,0.005
46,mom_6_1,0.0,0.0,0,0.005
46,mom_3_1,-0.0,0.0,0,0.005
46,tsmom_12,0.0,0.0,0,0.005
46,tsmom_sign_12,0.0,0.0,0,0.005
46,reversal_1m,0.00018147117735298646,0.00018147117735298646,1,0.005
46,ma_gap_12m,-0.0,0.0,0,0.005
46,ma_crossover_6_12,0.0,0.0,0,0.005
46,vol_3m,0.0,0.0,0,0.005
46,vol_12m,0.0,0.0,0,0.005
46,vol_regime_3_12,0.0,0.0,0,0.005
46,log_volume,0.0,0.0,0,0.005
46,abnormal_log_volume,0.0,0.0,0,0.005
46,macro_vix,-0.012757016700715785,0.012757016700715785,1,0.005
46,macro_epu,0.0,0.0,0,0.005
46,macro_credit_spread,-0.0,0.0,0,0.005
46,macro_term_spread,-0.004010123701056502,0.004010123701056502,1,0.005
46,mom_12_1_x_macro_epu,-0.0,0.0,0,0.005
46,mom_12_1_x_macro_vix,0.0,0.0,0,0.005
46,tsmom_12_x_macro_epu,0.0,0.0,0,0.005
46,tsmom_12_x_macro_vix,0.0,0.0,0,0.005
46,ma_gap_12m_x_macro_epu,-0.005526430842639127,0.005526430842639127,1,0.005
46,ma_crossover_6_12_x_macro_vix,0.0,0.0,0,0.005
46,reversal_1m_x_macro_epu,0.0,0.0,0,0.005
46,reversal_1m_x_macro_vix,0.00033664353876067325,0.00033664353876067325,1,0.005
46,reversal_1m_x_macro_credit_spread,0.0,0.0,0,0.005
46,abnormal_log_volume_x_macro_epu,0.0,0.0,0,0.005
46,abnormal_log_volume_x_macro_vix,0.0,0.0,0,0.005
46,log_volume_x_macro_credit_spread,-0.0,0.0,0,0.005
46,vol_regime_3_12_x_macro_vix,0.0,0.0,0,0.005
46,vol_regime_3_12_x_macro_term_spread,0.0,0.0,0,0.005
46,vol_12m_x_macro_credit_spread,-0.0,0.0,0,0.005
47,mom_12_1,0.004497666861861652,0.004497666861861652,1,0.0001
47,mom_6_1,0.0005157180925507688,0.0005157180925507688,1,0.0001
47,mom_3_1,0.0029629478643600797,0.0029629478643600797,1,0.0001
47,tsmom_12,-0.008229161752252356,0.008229161752252356,1,0.0001
47,tsmom_sign_12,-1.7232174089630234e-05,1.7232174089630234e-05,1,0.0001
47,reversal_1m,0.003043917939428641,0.003043917939428641,1,0.0001
47,ma_gap_12m,-0.0,0.0,0,0.0001
47,ma_crossover_6_12,0.010132522991954157,0.010132522991954157,1,0.0001
47,vol_3m,-0.00656060508080933,0.00656060508080933,1,0.0001
47,vol_12m,0.04233967393511281,0.04233967393511281,1,0.0001
47,vol_regime_3_12,-0.0061479925460982705,0.0061479925460982705,1,0.0001
47,log_volume,0.013522783333602639,0.013522783333602639,1,0.0001
47,abnormal_log_volume,-0.004090210009636856,0.004090210009636856,1,0.0001
47,macro_vix,-0.0242285652044127,0.0242285652044127,1,0.0001
47,macro_epu,0.0057593471087000235,0.0057593471087000235,1,0.0001
47,macro_credit_spread,0.053881355235829584,0.053881355235829584,1,0.0001
47,macro_term_spread,-0.007491325133738218,0.007491325133738218,1,0.0001
47,mom_12_1_x_macro_epu,-0.01129215413577872,0.01129215413577872,1,0.0001
47,mom_12_1_x_macro_vix,-0.003220668048000511,0.003220668048000511,1,0.0001
47,tsmom_12_x_macro_epu,-0.0,0.0,0,0.0001
47,tsmom_12_x_macro_vix,0.017066036508880396,0.017066036508880396,1,0.0001
47,ma_gap_12m_x_macro_epu,-0.01896358582297407,0.01896358582297407,1,0.0001
47,ma_crossover_6_12_x_macro_vix,0.0006146355032617825,0.0006146355032617825,1,0.0001
47,reversal_1m_x_macro_epu,-0.01032599135746565,0.01032599135746565,1,0.0001
47,reversal_1m_x_macro_vix,0.0016316550615700948,0.0016316550615700948,1,0.0001
47,reversal_1m_x_macro_credit_spread,0.0037991372879549734,0.0037991372879549734,1,0.0001
47,abnormal_log_volume_x_macro_epu,0.00609512572318019,0.00609512572318019,1,0.0001
47,abnormal_log_volume_x_macro_vix,-0.0014907876125775975,0.0014907876125775975,1,0.0001
47,log_volume_x_macro_credit_spread,-0.03938136438130019,0.03938136438130019,1,0.0001
47,vol_regime_3_12_x_macro_vix,0.013713976585473457,0.013713976585473457,1,0.0001
47,vol_regime_3_12_x_macro_term_spread,-0.00253534943438424,0.00253534943438424,1,0.0001
47,vol_12m_x_macro_credit_spread,-0.047603120410422466,0.047603120410422466,1,0.0001
48,mom_12_1,0.0,0.0,0,0.005
48,mom_6_1,0.0,0.0,0,0.005
48,mom_3_1,-0.0,0.0,0,0.005
48,tsmom_12,0.0,0.0,0,0.005
48,tsmom_sign_12,0.0,0.0,0,0.005
48,reversal_1m,0.0007109088160395079,0.0007109088160395079,1,0.005
48,ma_gap_12m,-0.0,0.0,0,0.005
48,ma_crossover_6_12,0.0009242149050501573,0.0009242149050501573,1,0.005
48,vol_3m,0.0,0.0,0,0.005
48,vol_12m,0.0,0.0,0,0.005
48,vol_regime_3_12,0.0,0.0,0,0.005
48,log_volume,4.7842491917169454e-05,4.7842491917169454e-05,1,0.005
48,abnormal_log_volume,0.0,0.0,0,0.005
48,macro_vix,-0.013527223053808537,0.013527223053808537,1,0.005
48,macro_epu,0.0,0.0,0,0.005
48,macro_credit_spread,0.0,0.0,0,0.005
48,macro_term_spread,-0.002512755159615761,0.002512755159615761,1,0.005
48,mom_12_1_x_macro_epu,-0.0,0.0,0,0.005
48,mom_12_1_x_macro_vix,0.0,0.0,0,0.005
48,tsmom_12_x_macro_epu,0.0,0.0,0,0.005
48,tsmom_12_x_macro_vix,0.0,0.0,0,0.005
48,ma_gap_12m_x_macro_epu,-0.005581219070335483,0.005581219070335483,1,0.005
48,ma_crossover_6_12_x_macro_vix,0.0,0.0,0,0.005
48,reversal_1m_x_macro_epu,0.0,0.0,0,0.005
48,reversal_1m_x_macro_vix,0.0,0.0,0,0.005
48,reversal_1m_x_macro_credit_spread,0.0,0.0,0,0.005
48,abnormal_log_volume_x_macro_epu,0.0,0.0,0,0.005
48,abnormal_log_volume_x_macro_vix,0.0,0.0,0,0.005
48,log_volume_x_macro_credit_spread,0.0,0.0,0,0.005
48,vol_regime_3_12_x_macro_vix,0.00011851528905523098,0.00011851528905523098,1,0.005
48,vol_regime_3_12_x_macro_term_spread,0.0,0.0,0,0.005
48,vol_12m_x_macro_credit_spread,-0.0,0.0,0,0.005
49,mom_12_1,0.010519026980530151,0.010519026980530151,1,5e-05
49,mom_6_1,0.0005793991361348939,0.0005793991361348939,1,5e-05
49,mom_3_1,0.003136279823671279,0.003136279823671279,1,5e-05
49,tsmom_12,-0.010581195880556196,0.010581195880556196,1,5e-05
49,tsmom_sign_12,-0.00013857788958568525,0.00013857788958568525,1,5e-05
49,reversal_1m,0.0024601386876808135,0.0024601386876808135,1,5e-05
49,ma_gap_12m,-0.0,0.0,0,5e-05
49,ma_crossover_6_12,0.008490209357078173,0.008490209357078173,1,5e-05
49,vol_3m,-0.006580626787162031,0.006580626787162031,1,5e-05
49,vol_12m,0.04261027379548554,0.04261027379548554,1,5e-05
49,vol_regime_3_12,-0.006684463020382861,0.006684463020382861,1,5e-05
49,log_volume,0.016822312305249547,0.016822312305249547,1,5e-05
49,abnormal_log_volume,-0.005103242337409368,0.005103242337409368,1,5e-05
49,macro_vix,-0.02458553205738434,0.02458553205738434,1,5e-05
49,macro_epu,0.005524572984572798,0.005524572984572798,1,5e-05
49,macro_credit_spread,0.06347346212620315,0.06347346212620315,1,5e-05
49,macro_term_spread,-0.00666399440811404,0.00666399440811404,1,5e-05
49,mom_12_1_x_macro_epu,-0.011153474664641703,0.011153474664641703,1,5e-05
49,mom_12_1_x_macro_vix,-0.009763287444164154,0.009763287444164154,1,5e-05
49,tsmom_12_x_macro_epu,0.000371128815365959,0.000371128815365959,1,5e-05
49,tsmom_12_x_macro_vix,0.019653340603824114,0.019653340603824114,1,5e-05
49,ma_gap_12m_x_macro_epu,-0.01969787057757838,0.01969787057757838,1,5e-05
49,ma_crossover_6_12_x_macro_vix,0.0026931000298713874,0.0026931000298713874,1,5e-05
49,reversal_1m_x_macro_epu,-0.010805091725769975,0.010805091725769975,1,5e-05
49,reversal_1m_x_macro_vix,0.0022978208357482943,0.0022978208357482943,1,5e-05
49,reversal_1m_x_macro_credit_spread,0.003982555322197333,0.003982555322197333,1,5e-05
49,abnormal_log_volume_x_macro_epu,0.006744974086706793,0.006744974086706793,1,5e-05
49,abnormal_log_volume_x_macro_vix,-0.001235565771621942,0.001235565771621942,1,5e-05
49,log_volume_x_macro_credit_spread,-0.050426781880817166,0.050426781880817166,1,5e-05
49,vol_regime_3_12_x_macro_vix,0.01426776041639681,0.01426776041639681,1,5e-05
49,vol_regime_3_12_x_macro_term_spread,-0.002334408874600052,0.002334408874600052,1,5e-05
49,vol_12m_x_macro_credit_spread,-0.047888887619271216,0.047888887619271216,1,5e-05
50,mom_12_1,0.010660410571553933,0.010660410571553933,1,5e-05
50,mom_6_1,0.0005926835190656717,0.0005926835190656717,1,5e-05
50,mom_3_1,0.002973214244359827,0.002973214244359827,1,5e-05
50,tsmom_12,-0.010843276819437602,0.010843276819437602,1,5e-05
50,tsmom_sign_12,-6.0913539245940704e-05,6.0913539245940704e-05,1,5e-05
50,reversal_1m,0.0024693238078864303,0.0024693238078864303,1,5e-05
50,ma_gap_12m,-0.0,0.0,0,5e-05
50,ma_crossover_6_12,0.008428627351792853,0.008428627351792853,1,5e-05
50,vol_3m,-0.0067576937676510134,0.0067576937676510134,1,5e-05
50,vol_12m,0.04290703223795338,0.04290703223795338,1,5e-05
50,vol_regime_3_12,-0.006499109226861064,0.006499109226861064,1,5e-05
50,log_volume,0.016516877309821567,0.016516877309821567,1,5e-05
50,abnormal_log_volume,-0.005152393289560232,0.005152393289560232,1,5e-05
50,macro_vix,-0.024519735852077198,0.024519735852077198,1,5e-05
50,macro_epu,0.00558398775856561,0.00558398775856561,1,5e-05
50,macro_credit_spread,0.06293347563484178,0.06293347563484178,1,5e-05
50,macro_term_spread,-0.006732357933797326,0.006732357933797326,1,5e-05
50,mom_12_1_x_macro_epu,-0.011219092159092512,0.011219092159092512,1,5e-05
50,mom_12_1_x_macro_vix,-0.009755818071703311,0.009755818071703311,1,5e-05
50,tsmom_12_x_macro_epu,0.00025870744879271333,0.00025870744879271333,1,5e-05
50,tsmom_12_x_macro_vix,0.019944351588150434,0.019944351588150434,1,5e-05
50,ma_gap_12m_x_macro_epu,-0.01959675219062826,0.01959675219062826,1,5e-05
50,ma_crossover_6_12_x_macro_vix,0.002615477501371513,0.002615477501371513,1,5e-05
50,reversal_1m_x_macro_epu,-0.010749221518800199,0.010749221518800199,1,5e-05
50,reversal_1m_x_macro_vix,0.002231302845191283,0.002231302845191283,1,5e-05
50,reversal_1m_x_macro_credit_spread,0.00407209415823095,0.00407209415823095,1,5e-05
50,abnormal_log_volume_x_macro_epu,0.006695329560247064,0.006695329560247064,1,5e-05
