fold_id,feature,importance
28,macro_credit_spread,0.1565553834370032
28,macro_term_spread,0.10820104920206391
29,mom_12_1,0.04280386598796695
29,mom_6_1,0.01298974977819493
29,mom_3_1,0.0222334088035483
29,tsmom_12,0.0043058593258240045
29,tsmom_sign_12,7.702642780835542e-06
29,reversal_1m,0.010198122374631944
29,ma_gap_12m,0.07502101755931717
29,ma_crossover_6_12,0.004149153353264488
29,vol_3m,0.006450458998403745
29,vol_12m,0.07825567060119305
29,vol_regime_3_12,0.002682420530569408
29,log_volume,0.007389904563038906
29,abnormal_log_volume,0.010688476835485782
29,macro_vix,0.3386460574948013
29,macro_epu,0.13298106485740793
29,macro_credit_spread,0.14544816095528548
29,macro_term_spread,0.10574890533828582
30,mom_12_1,0.040255235051115404
30,mom_6_1,0.012082445016189075
30,mom_3_1,0.024041765194573017
30,tsmom_12,0.004314054718731602
30,tsmom_sign_12,9.607779065057041e-05
30,reversal_1m,0.011623871819035675
30,ma_gap_12m,0.08013420643579243
30,ma_crossover_6_12,0.004388387086710671
30,vol_3m,0.006753003713656562
30,vol_12m,0.07550751448261818
30,vol_regime_3_12,0.002599937324367338
30,log_volume,0.007968567677850886
30,abnormal_log_volume,0.009496212018268581
30,macro_vix,0.3451560839840873
30,macro_epu,0.13011041719384828
30,macro_credit_spread,0.13934875741262137
30,macro_term_spread,0.10612346307988305
31,mom_12_1,0.0415519303902998
31,mom_6_1,0.011289167438585402
31,mom_3_1,0.02530654575111829
31,tsmom_12,0.004374592468681082
31,tsmom_sign_12,0.0
31,reversal_1m,0.01206409821508566
31,ma_gap_12m,0.06820117456596284
31,ma_crossover_6_12,0.0047712592461641775
31,vol_3m,0.00580451748572261
31,vol_12m,0.08956702381671959
31,vol_regime_3_12,0.0022717574376733534
31,log_volume,0.00878016608280759
31,abnormal_log_volume,0.010199655671602277
31,macro_vix,0.32438658191423775
31,macro_epu,0.10087153932573861
31,macro_credit_spread,0.20245793354421066
31,macro_term_spread,0.08810205664539021
32,mom_12_1,0.02806956368113499
32,mom_6_1,0.013500353377457901
32,mom_3_1,0.02196216014511005
