fold_id,feature,repeat_id,baseline_mean_validation_return,permuted_mean_validation_return,importance_drop
4,vol_3m,2,-0.02902038022875786,-0.02227933704853058,-0.00674104318022728
4,vol_12m,0,-0.02902038022875786,-0.030966496095061302,0.001946115866303444
4,vol_12m,1,-0.02902038022875786,-0.030624207109212875,0.001603826880455017
4,vol_12m,2,-0.02902038022875786,-0.03056972473859787,0.0015493445098400116
4,vol_regime_3_12,0,-0.02902038022875786,-0.010696852579712868,-0.01832352764904499
4,vol_regime_3_12,1,-0.02902038022875786,-0.02981174737215042,0.0007913671433925629
4,vol_regime_3_12,2,-0.02902038022875786,-0.02018553763628006,-0.008834842592477798
4,log_volume,0,-0.02902038022875786,-0.018250197172164917,-0.010770183056592941
4,log_volume,1,-0.02902038022875786,-0.015920117497444153,-0.013100262731313705
4,log_volume,2,-0.02902038022875786,-0.025038914754986763,-0.003981465473771095
4,abnormal_log_volume,0,-0.02902038022875786,-0.026484422385692596,-0.002535957843065262
4,abnormal_log_volume,1,-0.02902038022875786,-0.04284701123833656,0.013826631009578705
4,abnormal_log_volume,2,-0.02902038022875786,-0.046508364379405975,0.017487984150648117
4,macro_vix,0,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_vix,1,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_vix,2,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_epu,0,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_epu,1,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_epu,2,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_credit_spread,0,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_credit_spread,1,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_credit_spread,2,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_term_spread,0,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_term_spread,1,-0.02902038022875786,-0.02902038022875786,0.0
4,macro_term_spread,2,-0.02902038022875786,-0.02902038022875786,0.0
5,mom_12_1,0,-0.1168413832783699,-0.12855491042137146,0.011713527143001556
5,mom_12_1,1,-0.1168413832783699,-0.13415710628032684,0.01731572300195694
